Date,Temp
12/17/99,3.64
12/18/99,3.38
12/19/99,4.27
12/20/99,2.87
12/21/99,2.29
12/22/99,1.53
12/23/99,0.95
12/24/99,0.81
12/25/99,1.34
12/26/99,3.97
12/27/99,4.91
12/28/99,2.28
12/29/99,3.12
12/30/99,2
12/31/99,1.57
1/1/00,1.55
1/2/00,1.72
1/3/00,1.48
1/4/00,0.99
1/5/00,1.37
1/6/00,1.37
1/7/00,1.71
1/8/00,1.53
1/9/00,2.47
1/10/00,2.17
1/11/00,1.79
1/12/00,0.93
1/13/00,0.97
1/14/00,1.7
1/15/00,1.51
1/16/00,0.67
1/17/00,0.23
1/18/00,0.54
1/19/00,0.51
1/20/00,0.05
1/21/00,0.47
1/22/00,0.18
1/23/00,0.21
1/24/00,0.1
1/25/00,-0.02
1/26/00,-0.02
1/27/00,-0.02
1/28/00,-0.02
1/29/00,-0.02
1/30/00,-0.007
1/31/00,0.23
2/1/00,1.02
2/2/00,1.77
2/3/00,2.29
2/4/00,2.28
2/5/00,2.92
2/6/00,3.31
2/7/00,3.64
2/8/00,4.22
2/9/00,4.54
2/10/00,3.51
2/11/00,3.15
2/12/00,3.47
2/13/00,3.08
2/14/00,2.61
2/15/00,2.74
2/16/00,3.03
2/17/00,3.07
2/18/00,1.99
2/19/00,2.28
2/20/00,2.06
2/21/00,1.71
2/22/00,1.18
2/23/00,0.63
2/24/00,0.94
2/25/00,2.13
2/26/00,1.87
2/27/00,2.99
2/28/00,2.3
2/29/00,2.72
3/1/00,3.17
3/2/00,4.32
3/3/00,3.83
3/4/00,4.13
3/5/00,3.51
3/6/00,3.03
3/7/00,3.46
3/8/00,3.86
3/9/00,4.68
3/10/00,4.95
3/11/00,4.83
3/12/00,4.97
3/13/00,4.91
3/14/00,4.87
3/15/00,5.17
3/16/00,4.32
3/17/00,4.39
3/18/00,4.35
3/19/00,3.77
3/20/00,3.75
3/21/00,4.28
3/22/00,4.27
3/23/00,4.51
3/24/00,4.95
3/25/00,5.52
3/26/00,5.22
3/27/00,5.38
3/28/00,5.35
3/29/00,4.93
3/30/00,4.97
3/31/00,5.62
4/1/00,5.06
4/2/00,5.25
4/3/00,5.52
4/4/00,6.05
4/5/00,6.03
4/6/00,6.07
4/7/00,5.33
4/8/00,5.25
4/9/00,5.76
4/10/00,5.42
4/11/00,5.81
4/12/00,5.91
4/13/00,6.38
4/14/00,6.63
4/15/00,6.58
4/16/00,6.94
4/17/00,7.07
4/18/00,7.29
4/19/00,8.05
4/20/00,8.58
4/21/00,8.17
4/22/00,8.55
4/23/00,8.86
4/24/00,7.17
4/25/00,8.41
4/26/00,8.93
4/27/00,8.1
4/28/00,9.01
4/29/00,8.52
4/30/00,9.44
5/1/00,8.94
5/2/00,9.06
5/3/00,9.73
5/4/00,8.93
5/5/00,8.63
5/6/00,8.98
5/7/00,8.93
5/8/00,8.5
5/9/00,8.77
5/10/00,9.44
5/11/00,10.05
5/12/00,10.8
5/13/00,9.51
5/14/00,9.84
5/15/00,10.52
5/16/00,10.87
5/17/00,11.28
5/18/00,10.69
5/19/00,9.55
5/20/00,7.52
5/21/00,7.72
5/22/00,7.7
5/23/00,8.33
5/24/00,9.09
5/25/00,9.62
5/26/00,9.55
5/27/00,10.09
5/28/00,9.99
5/29/00,9.55
5/30/00,8.2
5/31/00,8.25
6/1/00,9.22
6/2/00,9.68
6/3/00,10.72
6/4/00,11.12
6/5/00,11.25
6/6/00,11.55
6/7/00,10.11
6/8/00,10.8
6/9/00,11.63
6/10/00,12.19
6/11/00,11.98
6/12/00,12.67
6/13/00,12.59
6/14/00,13.19
6/15/00,11.41
,
,
8/23/00,13.99
8/24/00,14.2
8/25/00,13.46
8/26/00,13.04
8/27/00,12.42
8/28/00,11.44
8/29/00,11.54
8/30/00,11.81
8/31/00,12.34
9/1/00,12.06
9/2/00,10.88
9/3/00,10.57
9/4/00,10.06
9/5/00,9.34
9/6/00,9.11
9/7/00,10.46
9/8/00,9.84
9/9/00,10.52
9/10/00,10.41
9/11/00,10.46
9/12/00,10.54
9/13/00,10.42
9/14/00,11.05
9/15/00,11.08
9/16/00,11.48
9/17/00,10.29
9/18/00,10.46
9/19/00,10.65
9/20/00,10.68
9/21/00,10.17
9/22/00,9.18
9/23/00,9.3
9/24/00,8.92
9/25/00,8.73
9/26/00,8.94
9/27/00,9.33
9/28/00,9.04
9/29/00,9.89
9/30/00,9.1
10/1/00,9.15
10/2/00,9.13
10/3/00,8.91
10/4/00,9.06
10/5/00,9.04
10/6/00,8.96
10/7/00,8.51
10/8/00,8.22
10/9/00,8.04
10/10/00,7.93
10/11/00,8.47
10/12/00,8.7
10/13/00,8.92
10/14/00,8.87
10/15/00,8.8
10/16/00,8.92
10/17/00,8.5
10/18/00,8.64
10/19/00,8.69
10/20/00,8.48
10/21/00,7.7
10/22/00,7.15
10/23/00,6.23
10/24/00,5.7
10/25/00,7.11
10/26/00,8.1
10/27/00,7.69
10/28/00,7.1
10/29/00,7.06
10/30/00,8.19
10/31/00,8.5
11/1/00,8.42
11/2/00,7.47
11/3/00,8.08
11/4/00,8.4
11/5/00,7.53
11/6/00,7.56
11/7/00,8.18
11/8/00,7.65
11/9/00,7.65
11/10/00,7.44
11/11/00,6.49
11/12/00,6.17
11/13/00,7.25
11/14/00,8.21
11/15/00,8.31
11/16/00,8.33
11/17/00,8.04
11/18/00,7.83
11/19/00,6.95
11/20/00,6.8
11/21/00,7.78
11/22/00,7.68
11/23/00,7.07
11/24/00,7.36
11/25/00,7.64
11/26/00,7.34
11/27/00,6.52
11/28/00,5.88
11/29/00,5.62
11/30/00,5.5
12/1/00,5.4
12/2/00,5.75
12/3/00,6.62
12/4/00,6.68
12/5/00,6.62
12/6/00,5.52
12/7/00,6.24
12/8/00,6.76
12/9/00,7.23
12/10/00,7.29
12/11/00,6.84
12/12/00,6.04
12/13/00,6.42
12/14/00,6.31
12/15/00,6.76
12/16/00,5.63
12/17/00,5.1
12/18/00,4.48
12/19/00,4.21
12/20/00,4.22
12/21/00,3.54
12/22/00,2.65
12/23/00,1.83
12/24/00,2.19
12/25/00,3.78
12/26/00,5.66
12/27/00,5.87
12/28/00,6.04
12/29/00,5.56
12/30/00,4.61
12/31/00,4.22
1/1/01,3.8
1/2/01,3.66
1/3/01,5.12
1/4/01,5.49
1/5/01,5.38
1/6/01,5.88
1/7/01,6.77
1/8/01,6.72
1/9/01,6.07
1/10/01,5.87
1/11/01,6
1/12/01,5.82
1/13/01,4.01
1/14/01,2.46
1/15/01,1.77
1/16/01,1.99
1/17/01,2.56
1/18/01,3.48
1/19/01,3.53
1/20/01,3.54
1/21/01,2.82
1/22/01,2.72
1/23/01,3.39
1/24/01,3.95
1/25/01,5.16
1/26/01,5.79
1/27/01,5.26
1/28/01,4.68
1/29/01,4.4
1/30/01,4.04
1/31/01,4.04
2/1/01,3.14
2/2/01,2.39
2/3/01,2.27
2/4/01,3.53
2/5/01,4.14
2/6/01,4.91
2/7/01,5.5
2/8/01,5.78
2/9/01,5.73
2/10/01,5.43
2/11/01,4.91
2/12/01,4.32
2/13/01,4.52
2/14/01,4.53
2/15/01,3.87
2/16/01,3.66
2/17/01,3.48
2/18/01,3.99
2/19/01,3.66
2/20/01,3.66
2/21/01,3.18
2/22/01,3.18
2/23/01,3.53
2/24/01,2.99
2/25/01,1.5
2/26/01,1.27
2/27/01,0.87
2/28/01,0.88
3/1/01,0.49
3/2/01,1.65
3/3/01,2.45
3/4/01,4.93
3/5/01,5.33
3/6/01,4.88
3/7/01,4.46
3/8/01,4.42
3/9/01,5.23
3/10/01,5.65
3/11/01,5.79
3/12/01,5.81
3/13/01,5.8
3/14/01,5.51
3/15/01,5.55
3/16/01,5.91
3/17/01,6.07
3/18/01,6.15
3/19/01,6.17
3/20/01,6.07
3/21/01,6.17
3/22/01,6.49
3/23/01,6.3
3/24/01,6.66
3/25/01,7.22
3/26/01,6.95
3/27/01,5.86
3/28/01,5.3
3/29/01,5.77
3/30/01,5.98
3/31/01,6.14
4/1/01,6.27
4/2/01,6.14
4/3/01,6.07
4/4/01,6.04
4/5/01,5.81
4/6/01,5.96
4/7/01,5.65
4/8/01,6.16
4/9/01,5.88
4/10/01,6.03
4/11/01,5.93
4/12/01,6.09
4/13/01,6.03
4/14/01,4.95
4/15/01,4.55
4/16/01,4.93
4/17/01,5.41
4/18/01,5.44
4/19/01,5.87
4/20/01,6.19
4/21/01,6.19
4/22/01,5.9
4/23/01,6.19
4/24/01,6.56
4/25/01,6.87
4/26/01,6.95
4/27/01,6.63
4/28/01,7.17
4/29/01,7.75
4/30/01,8.2
5/1/01,8.65
5/2/01,8.87
5/3/01,9.27
5/4/01,8.59
5/5/01,8.64
5/6/01,8.74
5/7/01,8.95
5/8/01,9.35
5/9/01,9.6
5/10/01,9.83
5/11/01,9.49
5/12/01,9.75
5/13/01,9.61
5/14/01,9.62
5/15/01,9.19
5/16/01,9.56
5/17/01,9.79
5/18/01,10.15
5/19/01,9.87
5/20/01,9.87
5/21/01,9.44
5/22/01,8.98
5/23/01,9.77
5/24/01,10.24
5/25/01,10.51
5/26/01,10.83
5/27/01,11.52
5/28/01,12.39
5/29/01,12.42
5/30/01,12.78
5/31/01,12.46
6/1/01,10.59
6/2/01,9.66
6/3/01,8.73
6/4/01,9.81
6/5/01,11.05
6/6/01,9.50
6/7/01,10.74
6/8/01,11.67
6/9/01,11.52
6/10/01,11.52
6/11/01,10.59
6/12/01,11.05
6/13/01,12.14
6/14/01,9.97
6/15/01,11.83
6/16/01,12.44
6/17/01,8.27
6/18/01,8.88
6/19/01,9.19
6/20/01,9.97
6/21/01,10.59
6/22/01,11.36
6/23/01,10.90
6/24/01,12.14
6/25/01,13.19
6/26/01,11.58
6/27/01,11.88
6/28/01,11.28
6/29/01,11.81
6/30/01,11.91
7/1/01,12.14
7/2/01,11.31
7/3/01,11.06
7/4/01,11.18
7/5/01,11.93
7/6/01,12.81
7/7/01,13.03
7/8/01,13.46
7/9/01,12.1
7/10/01,11.79
7/11/01,12.85
7/12/01,11.98
7/13/01,12.21
7/14/01,13.21
7/15/01,13.96
7/16/01,13.91
7/17/01,12.84
7/18/01,12.16
7/19/01,12.16
7/20/01,10
7/21/01,10.33
7/22/01,10.76
7/23/01,11.79
7/24/01,11.3
7/25/01,11.75
7/26/01,12.97
7/27/01,12.82
7/28/01,13.3
7/29/01,13.67
7/30/01,14.04
7/31/01,13.9
8/1/01,14.08
8/2/01,14.98
8/3/01,14.76
8/4/01,14.76
8/5/01,14.3
8/6/01,13.82
8/7/01,13.63
8/8/01,13.79
8/9/01,13.83
8/10/01,13.71
8/11/01,12.45
8/12/01,11.46
8/13/01,11.93
8/14/01,13.11
8/15/01,13.95
8/16/01,14.41
8/17/01,15.04
8/18/01,14.95
8/19/01,14.84
8/20/01,14.6
8/21/01,13.89
8/22/01,14.18
8/23/01,14.89
8/24/01,14.66
8/25/01,14.95
8/26/01,14.77
8/27/01,14.93
8/28/01,14.54
8/29/01,14.6
8/30/01,13.13
8/31/01,11.61
9/1/01,11.59
9/2/01,10.72
9/3/01,11.35
9/4/01,11.38
9/5/01,9.59
9/6/01,8.98
9/7/01,9.45
9/8/01,10.17
9/9/01,10.98
9/10/01,9.03
9/11/01,8.79
9/12/01,9
9/13/01,9.12
9/14/01,9.95
9/15/01,8.71
9/16/01,8.05
9/17/01,7.96
9/18/01,7.77
9/19/01,7.77
9/20/01,8.39
9/21/01,8.14
9/22/01,7.62
9/23/01,8.44
9/24/01,9.08
9/25/01,8.72
9/26/01,8.48
9/27/01,8
9/28/01,8.02
9/29/01,8.76
9/30/01,8.68
10/1/01,8.8
10/2/01,9.09
10/3/01,9.45
10/4/01,9.45
10/5/01,8.85
10/6/01,8.99
10/7/01,8.98
10/8/01,9.19
10/9/01,8.91
10/10/01,8.48
10/11/01,8.53
10/12/01,8.27
10/13/01,8.29
10/14/01,8.35
10/15/01,8.4
10/16/01,8
10/17/01,8.46
10/18/01,8
10/19/01,8.37
10/20/01,9.08
10/21/01,9.46
10/22/01,8.31
10/23/01,7.43
10/24/01,8.24
10/25/01,8.1
10/26/01,7.59
10/27/01,6.85
10/28/01,7.23
10/29/01,6.87
10/30/01,7.93
10/31/01,6.66
11/1/01,7.54
11/2/01,5.37
11/3/01,4.37
11/4/01,4.54
11/5/01,4.31
11/6/01,5.22
11/7/01,4.67
11/8/01,6.23
11/9/01,3
11/10/01,2.54
11/11/01,2.47
11/12/01,5.9
11/13/01,6.14
11/14/01,5.4
11/15/01,3.92
11/16/01,3.49
11/17/01,3.7
11/18/01,3.52
11/19/01,4.12
11/20/01,3.24
11/21/01,2.72
11/22/01,3.89
11/23/01,3.5
11/24/01,1.3
11/25/01,1.14
11/26/01,2.56
11/27/01,3.6
11/28/01,4.62
11/29/01,3.5
11/30/01,3.84
12/1/01,3.17
12/2/01,2.08
12/3/01,1.79
12/4/01,2.11
12/5/01,2.67
12/6/01,3.02
12/7/01,2.34
12/8/01,1.22
12/9/01,0.02
12/10/01,-0.01
12/11/01,-0.02
12/12/01,0.13
12/13/01,0.14
12/14/01,-0.07
12/15/01,-0.05
12/16/01,-0.05
12/17/01,-0.05
12/18/01,-0.07
12/19/01,-0.09
12/20/01,-0.09
12/21/01,-0.09
12/22/01,-0.09
12/23/01,-0.03
12/24/01,-0.04
12/25/01,-0.09
12/26/01,-0.09
12/27/01,-0.09
12/28/01,-0.09
12/29/01,-0.09
12/30/01,0.44
12/31/01,1.37
1/1/02,-0.05
1/2/02,-0.05
1/3/02,-0.05
1/4/02,-0.05
1/5/02,-0.05
1/6/02,-0.05
1/7/02,-0.05
1/8/02,-0.07
1/9/02,-0.07
1/10/02,-0.07
1/11/02,-0.05
1/12/02,-0.07
1/13/02,-0.05
1/14/02,-0.09
1/15/02,-0.09
1/16/02,-0.09
1/17/02,-0.09
1/18/02,-0.09
1/19/02,-0.09
1/20/02,-0.09
1/21/02,-0.09
1/22/02,-0.03
1/23/02,0.14
1/24/02,0.46
1/25/02,2.66
1/26/02,2.85
1/27/02,3.35
1/28/02,3.79
1/29/02,3.39
1/30/02,3.36
1/31/02,3.52
2/1/02,3.79
2/2/02,2.8
2/3/02,2.5
2/4/02,2.49
2/5/02,2.02
2/6/02,3.09
2/7/02,3.88
2/8/02,4.61
2/9/02,4.14
2/10/02,4.34
2/11/02,3.67
2/12/02,3.8
2/13/02,4.18
2/14/02,4.03
2/15/02,2.77
2/16/02,0.58
2/17/02,1.8
2/18/02,3.24
2/19/02,3.89
2/20/02,3.8
2/21/02,3.79
2/22/02,2.59
2/23/02,2.88
2/24/02,3.01
2/25/02,1.8
2/26/02,2.95
2/27/02,3.95
2/28/02,4.53
3/1/02,4.57
3/2/02,5.07
3/3/02,5.3
3/4/02,4.56
3/5/02,4.43
3/6/02,5.06
3/7/02,5.43
3/8/02,5.41
3/9/02,4.67
3/10/02,4.44
3/11/02,4.32
3/12/02,4.27
3/13/02,4.16
3/14/02,4.37
3/15/02,5.58
3/16/02,5.75
3/17/02,4.63
3/18/02,4.79
3/19/02,5.39
3/20/02,5.8
3/21/02,6.44
3/22/02,6.46
3/23/02,4.37
3/24/02,2.85
3/25/02,2.74
3/26/02,3.26
3/27/02,2.86
3/28/02,2.85
3/29/02,3.43
3/30/02,4.03
3/31/02,4.46
4/1/02,5.1
4/2/02,5.21
4/3/02,5.65
4/4/02,5.9
4/5/02,5.46
4/6/02,4.78
4/7/02,3.88
4/8/02,3.61
4/9/02,1.22
4/10/02,0.65
4/11/02,1.92
4/12/02,3.47
4/13/02,5.22
4/14/02,5.28
4/15/02,5.41
4/16/02,5.37
4/17/02,5.66
4/18/02,5.66
4/19/02,6.15
4/20/02,6.2
4/21/02,6.86
4/22/02,7.36
4/23/02,7.09
4/24/02,7.02
4/25/02,7.09
4/26/02,8.25
4/27/02,6.51
4/28/02,6.53
4/29/02,6.29
4/30/02,6.82
5/1/02,8.04
5/2/02,8.08
5/3/02,7.75
5/4/02,7.49
5/5/02,7.22
5/6/02,7.43
5/7/02,7.61
5/8/02,8.72
5/9/02,7.93
5/10/02,8.04
5/11/02,7.63
5/12/02,7.59
5/13/02,8.35
5/14/02,9.05
5/15/02,9.19
5/16/02,9.69
5/17/02,9.96
5/18/02,10.62
5/19/02,9.43
5/20/02,9.22
5/21/02,9.25
5/22/02,8.21
5/23/02,8.45
5/24/02,8.44
5/25/02,8.55
5/26/02,8.07
5/27/02,8.09
5/28/02,7.72
5/29/02,7.76
5/30/02,8.39
5/31/02,8.52
6/1/02,8.81
6/2/02,9.58
6/3/02,9.52
6/4/02,9.94
6/5/02,9.33
6/6/02,9.27
6/7/02,8.13
6/8/02,7.96
6/9/02,7.96
6/10/02,8.75
6/11/02,8.88
6/12/02,9.25
6/13/02,10.25
6/14/02,11
6/15/02,11.19
6/16/02,12.1
6/17/02,12.06
6/18/02,12.47
6/19/02,12.99
6/20/02,13.4
6/21/02,13.15
6/22/02,13.86
6/23/02,14.16
6/24/02,14.17
6/25/02,12.02
6/26/02,12.09
6/27/02,12.31
6/28/02,11.18
6/29/02,10.19
6/30/02,10.31
7/1/02,11.1
7/2/02,11.21
7/3/02,11.45
7/4/02,11.44
7/5/02,11.06
7/6/02,11.61
7/7/02,12.09
7/8/02,12.09
7/9/02,12.92
7/10/02,13.42
7/11/02,13.91
7/12/02,14.7
7/13/02,14.38
7/14/02,14.3
7/15/02,12.96
7/16/02,13.19
7/17/02,12.59
7/18/02,12.7
7/19/02,13.06
7/20/02,13.69
7/21/02,14.39
7/22/02,13.14
7/23/02,12.1
7/24/02,12.4
7/25/02,11.56
7/26/02,11.61
7/27/02,12.26
7/28/02,13.13
7/29/02,13.87
7/30/02,13.72
7/31/02,13.79
8/1/02,12.84
8/2/02,11.43
8/3/02,12
8/4/02,11.25
8/5/02,11.61
8/6/02,10.47
8/7/02,10.13
8/8/02,10.26
8/9/02,10.22
8/10/02,10.18
8/11/02,10.02
8/12/02,9.54
8/13/02,9.77
8/14/02,9.71
8/15/02,10.08
8/16/02,10.06
8/17/02,10.35
8/18/02,10.77
8/19/02,11.17
8/20/02,11.08
8/21/02,10.62
8/22/02,10.68
8/23/02,10.89
8/24/02,10.81
8/25/02,10.8
8/26/02,11.15
8/27/02,10.86
8/28/02,10.8
8/29/02,11.23
8/30/02,11.54
8/31/02,11.13
9/1/02,11.11
9/2/02,11.19
9/3/02,11.23
9/4/02,10.93
9/5/02,10.23
9/6/02,10.42
9/7/02,11.34
9/8/02,10.77
9/9/02,10.9
9/10/02,11.77
9/11/02,11.39
9/12/02,10.86
9/13/02,9.31
9/14/02,8.84
9/15/02,8.54
9/16/02,8.54
9/17/02,9.72
9/18/02,10.28
9/19/02,11.12
9/20/02,11.2
9/21/02,10.85
9/22/02,9.48
9/23/02,8.68
9/24/02,8.43
9/25/02,8.43
9/26/02,8.17
9/27/02,7.94
9/28/02,7.89
9/29/02,7.19
9/30/02,7.25
10/1/02,7.03
10/2/02,7.11
10/3/02,7.2
10/4/02,7.58
10/5/02,8.21
10/6/02,8.17
10/7/02,7.69
10/8/02,7.19
10/9/02,7.26
10/10/02,7.77
10/11/02,8.01
10/12/02,7.97
10/13/02,7.77
10/14/02,7.72
10/15/02,7.94
10/16/02,9
10/17/02,9.37
10/18/02,8.39
10/19/02,7.42
10/20/02,6.95
10/21/02,7.62
10/22/02,8.49
10/23/02,8.61
10/24/02,7.82
10/25/02,7.5
10/26/02,8.26
10/27/02,7.85
10/28/02,7.59
10/29/02,6.44
10/30/02,7.45
10/31/02,7.59
11/1/02,7.62
11/2/02,7.86
11/3/02,7.15
11/4/02,7.55
11/5/02,6.58
11/6/02,5.17
11/7/02,4.28
11/8/02,4.2
11/9/02,4.29
11/10/02,4.57
11/11/02,5.33
11/12/02,5.26
11/13/02,6.61
11/14/02,7.5
11/15/02,8.09
11/16/02,8.25
11/17/02,7.8
11/18/02,7.78
11/19/02,7.78
11/20/02,7.46
11/21/02,7.59
11/22/02,7.78
11/23/02,7.19
11/24/02,7.44
11/25/02,7.84
11/26/02,8.04
11/27/02,7.59
11/28/02,7.04
11/29/02,7.68
11/30/02,7.33
12/1/02,6.75
12/2/02,6.18
12/3/02,4.95
12/4/02,5.44
12/5/02,6.05
12/6/02,6.16
12/7/02,5.8
12/8/02,4.45
12/9/02,3.07
12/10/02,2.03
12/11/02,2.06
12/12/02,2.66
12/13/02,4.31
12/14/02,4.09
12/15/02,3.23
12/16/02,3.13
12/17/02,4.27
12/18/02,4.08
12/19/02,3.13
12/20/02,2.55
12/21/02,3.13
12/22/02,3.75
12/23/02,4.15
12/24/02,4.51
12/25/02,3.41
12/26/02,2.96
12/27/02,4.38
12/28/02,5.76
12/29/02,5.75
12/30/02,5.7
12/31/02,6.12
1/1/03,5.21
1/2/03,4.91
1/3/03,5.97
1/4/03,5.37
1/5/03,4.75
1/6/03,3.59
1/7/03,1.69
1/8/03,2.02
1/9/03,0.85
1/10/03,1.08
1/11/03,1.03
1/12/03,0.11
1/13/03,0.79
1/14/03,1.79
1/15/03,1.82
1/16/03,2.27
1/17/03,2.47
1/18/03,2.58
1/19/03,1.67
1/20/03,1.24
1/21/03,1.91
1/22/03,4.59
1/23/03,4.36
1/24/03,3.69
1/25/03,3.51
1/26/03,3.09
1/27/03,3.07
1/28/03,3.2
1/29/03,3.11
1/30/03,1.88
1/31/03,2.53
2/1/03,1.24
2/2/03,0.36
2/3/03,0.35
2/4/03,0.27
2/5/03,0.64
2/6/03,0.17
2/7/03,0.15
2/8/03,0.52
2/9/03,1.14
2/10/03,0.95
