Date ,Temp
1/29/04,3.05
1/30/04,2.44
1/31/04,2.67
2/1/04,3.63
2/2/04,3.65
2/3/04,3.74
2/4/04,4.41
2/5/04,4.35
2/6/04,4.43
2/7/04,4.7
2/8/04,4.65
2/9/04,4.11
2/10/04,3.61
2/11/04,4.18
2/12/04,3.69
2/13/04,3.17
2/14/04,3.17
2/15/04,3.45
2/16/04,3.7
2/17/04,3.57
2/18/04,3.63
2/19/04,2.83
2/20/04,3.11
2/21/04,2.46
2/22/04,3.2
2/23/04,4.82
2/24/04,3.79
2/25/04,3.46
2/26/04,3.76
2/27/04,2.24
2/28/04,1.75
2/29/04,2.63
3/1/04,3.32
3/2/04,3.08
3/3/04,3.08
3/4/04,3.37
3/5/04,3.59
3/6/04,3.44
3/7/04,3.03
3/8/04,2.7
3/9/04,3.49
3/10/04,3.66
3/11/04,3.7
3/12/04,4
3/13/04,4.13
3/14/04,4.37
3/15/04,4.69
3/16/04,4.49
3/17/04,5.05
3/18/04,5.25
3/19/04,5.66
3/20/04,5.77
3/21/04,5.91
3/22/04,5.22
3/23/04,4.5
3/24/04,4.85
3/25/04,5.21
3/26/04,4.79
3/27/04,4.86
3/28/04,5.04
3/29/04,5.16
3/30/04,5.24
3/31/04,5.59
4/1/04,5.95
4/2/04,6.08
4/3/04,6.35
4/4/04,6.5
4/5/04,6.41
4/6/04,4.83
4/7/04,4.31
4/8/04,5.17
4/9/04,5.12
4/10/04,4.99
4/11/04,5.76
4/12/04,5.84
4/13/04,5.87
4/14/04,6.04
4/15/04,6.12
4/16/04,6.21
4/17/04,6.33
4/18/04,6.51
4/19/04,6.42
4/20/04,6.84
4/21/04,7.09
4/22/04,7.38
4/23/04,7.7
4/24/04,7.47
4/25/04,7.08
4/26/04,7.17
4/27/04,7.28
4/28/04,7.51
4/29/04,7.88
4/30/04,7.59
5/1/04,7.88
5/2/04,8.01
5/3/04,7.82
5/4/04,7.59
5/5/04,7.4
5/6/04,7.23
5/7/04,6.79
5/8/04,6.77
5/9/04,7.12
5/10/04,7.52
5/11/04,7.79
5/12/04,8.01
5/13/04,8.06
5/14/04,8.03
5/15/04,8.28
5/16/04,8.51
5/17/04,8.26
5/18/04,8.72
5/19/04,9.36
5/20/04,9.74
5/21/04,9.91
5/22/04,9.48
5/23/04,7.78
5/24/04,7.57
5/25/04,8.01
5/26/04,8.46
5/27/04,8.75
5/28/04,8.7
5/29/04,8.69
5/30/04,9.22
5/31/04,9.34
6/1/04,9.27
6/2/04,9.36
6/3/04,9.24
6/4/04,9.21
6/5/04,9.46
6/6/04,9.66
6/7/04,9.91
6/8/04,10.45
6/9/04,11.02
6/10/04,11.58
6/11/04,11.97
6/12/04,11.72
6/13/04,9.9
6/14/04,9.93
6/15/04,10.44
6/16/04,10.87
6/17/04,11.17
6/18/04,10.97
6/19/04,11.01
6/20/04,10.78
6/21/04,9.88
6/22/04,12.41
6/23/04,10.44
6/24/04,10.88
6/25/04,10.74
6/26/04,10.97
6/27/04,11.51
6/28/04,11.85
6/29/04,11.47
6/30/04,11.16
7/1/04,11.63
7/2/04,11.25
7/3/04,10.82
7/4/04,11.05
7/5/04,11.62
7/6/04,11.99
7/7/04,12.1
7/8/04,11.96
7/9/04,12.32
7/10/04,11.69
7/11/04,10.93
7/12/04,10.19
7/13/04,10.23
7/14/04,10.24
7/15/04,11.08
7/16/04,11.52
7/17/04,11.98
7/18/04,12.17
7/19/04,12.18
7/20/04,12.43
7/21/04,12.39
7/22/04,12.85
7/23/04,13.15
7/24/04,12.45
7/25/04,12.49
7/26/04,12.74
7/27/04,12.26
7/28/04,11.42
7/29/04,11.64
7/30/04,11.99
7/31/04,12.44
8/1/04,12.72
8/2/04,12.82
8/3/04,12.76
8/4/04,12.85
8/5/04,12.85
8/6/04,13.06
8/7/04,12.93
8/8/04,12.46
8/9/04,12.86
8/10/04,12.89
8/11/04,12.91
8/12/04,13.07
8/13/04,12.78
8/14/04,12.16
8/15/04,12.18
8/16/04,12.13
8/17/04,12.27
8/18/04,12.54
8/19/04,12.66
8/20/04,12.61
8/21/04,12.31
8/22/04,11.63
8/23/04,11.73
8/24/04,11.94
8/25/04,11.92
8/26/04,11.44
8/27/04,10.97
8/28/04,11.24
8/29/04,11.29
8/30/04,11.43
8/31/04,11.41
9/1/04,10.92
9/2/04,10.83
9/3/04,11.2
9/4/04,11.59
9/5/04,11.88
9/6/04,11.73
9/7/04,11.59
9/8/04,11.47
9/9/04,11.21
9/10/04,10.84
9/11/04,10.35
9/12/04,10.65
9/13/04,11.04
9/14/04,11.24
9/15/04,11.4
9/16/04,10.77
9/17/04,10.46
9/18/04,10.07
9/19/04,10
9/20/04,10.49
9/21/04,10.68
9/22/04,10.81
9/23/04,10.67
9/24/04,10.32
9/25/04,9.22
9/26/04,9.22
9/27/04,9.04
9/28/04,9.26
9/29/04,9.41
9/30/04,9.78
10/1/04,9.95
10/2/04,10.18
10/3/04,10.2
10/4/04,10.37
10/5/04,10.2
10/6/04,10.16
10/7/04,10.39
10/8/04,10.23
10/9/04,10.56
10/10/04,10.22
10/11/04,8.72
10/12/04,8.42
10/13/04,7.91
10/14/04,7.64
10/15/04,7.64
10/16/04,8.46
10/17/04,8.07
10/18/04,7.94
10/19/04,8.55
10/20/04,8.99
10/21/04,9.48
10/22/04,9.62
10/23/04,9.31
10/24/04,9.49
10/25/04,9.43
10/26/04,9.6
10/27/04,9.78
10/28/04,9.89
10/29/04,9.57
10/30/04,9.49
10/31/04,9.37
11/1/04,9.39
11/2/04,9.54
11/3/04,9.63
11/4/04,9.49
11/5/04,9.3
11/6/04,8.95
11/7/04,8.09
11/8/04,7.31
11/9/04,7.05
11/10/04,5.6
11/11/04,6.01
11/12/04,6.68
11/13/04,6.95
11/14/04,6.27
11/15/04,5.95
11/16/04,5.71
11/17/04,5.7
11/18/04,6.17
11/19/04,6.98
11/20/04,5.31
11/21/04,4.65
11/22/04,4.78
11/23/04,5.43
11/24/04,5.51
11/25/04,4.62
11/26/04,4.86
11/27/04,5.25
11/28/04,5.16
11/29/04,6.1
11/30/04,6.26
12/1/04,5.84
12/2/04,6.3
12/3/04,6.82
12/4/04,6.8
12/5/04,6.69
12/6/04,6.59
12/7/04,6.24
12/8/04,5.59
12/9/04,5.34
12/10/04,4.82
12/11/04,4.27
12/12/04,4.17
12/13/04,4.04
12/14/04,3.69
12/15/04,3.27
12/16/04,3.35
12/17/04,4.61
12/18/04,5.08
12/19/04,4.19
12/20/04,4.23
12/21/04,3.25
12/22/04,3.03
12/23/04,2.85
12/24/04,3.18
12/25/04,4.39
12/26/04,5.47
12/27/04,5.78
12/28/04,4.72
12/29/04,5.12
12/30/04,4.36
12/31/04,4.25
1/1/05,4.09
1/2/05,4.25
1/3/05,4.4
1/4/05,3.86
1/5/05,3.92
1/6/05,4.1
1/7/05,3.95
1/8/05,3.9
1/9/05,4.7
1/10/05,4.4
1/11/05,4.48
1/12/05,4.05
1/13/05,3.94
1/14/05,4.27
1/15/05,3.59
1/16/05,3.17
1/17/05,2.74
1/18/05,2.58
1/19/05,2.91
1/20/05,2.93
1/21/05,3.6
1/22/05,3.1
1/23/05,2.86
1/24/05,2.92
1/25/05,2.89
1/26/05,2.53
1/27/05,2.15
1/28/05,1.95
1/29/05,1.62
1/30/05,1.25
1/31/05,1.5
2/1/05,2.27
2/2/05,2.27
2/3/05,2.64
2/4/05,3.07
2/5/05,2.28
2/6/05,1.92
2/7/05,1.31
2/8/05,1.04
2/9/05,1.08
2/10/05,1.29
2/11/05,2.37
2/12/05,3.06
2/13/05,3.55
2/14/05,3.6
2/15/05,3.23
2/16/05,3.06
2/17/05,3.03
2/18/05,2.95
2/19/05,2.65
2/20/05,3.02
2/21/05,2.13
2/22/05,1.42
2/23/05,2.4
2/24/05,2.56
2/25/05,2.28
2/26/05,2.91
2/27/05,2.9
2/28/05,1.71
3/1/05,0.8
3/2/05,0.77
3/3/05,0.95
3/4/05,1.45
3/5/05,2.32
3/6/05,2.2
3/7/05,1.84
3/8/05,2.27
3/9/05,2.56
3/10/05,2.62
3/11/05,2.61
3/12/05,3.39
3/13/05,3.66
3/14/05,4.03
3/15/05,4.47
3/16/05,4.45
3/17/05,4.09
3/18/05,4.61
3/19/05,4.86
3/20/05,4.73
3/21/05,4.66
3/22/05,4.9
3/23/05,5.18
3/24/05,5.49
3/25/05,5.51
3/26/05,5.77
3/27/05,5.93
3/28/05,6.2
3/29/05,6.4
3/30/05,6.41
3/31/05,6.54
4/1/05,6.02
4/2/05,5.72
4/3/05,5.63
4/4/05,5.73
4/5/05,5.8
4/6/05,6.03
4/7/05,6.21
4/8/05,6.91
4/9/05,6.71
4/10/05,5.9
4/11/05,4.99
4/12/05,5.52
4/13/05,6.28
4/14/05,6.76
4/15/05,7
4/16/05,6.98
4/17/05,6.6
4/18/05,6.59
4/19/05,7.19
4/20/05,6.72
4/21/05,6.36
4/22/05,6.07
4/23/05,6.38
4/24/05,6.73
4/25/05,6.88
4/26/05,7.31
4/27/05,7.53
4/28/05,8.01
4/29/05,8.04
4/30/05,8.28
5/1/05,8.67
5/2/05,9.02
5/3/05,9.3
5/4/05,9.17
5/5/05,8.36
5/6/05,8.01
5/7/05,8
5/8/05,8.14
5/9/05,7.34
5/10/05,6.66
5/11/05,7.65
5/12/05,7.9
5/13/05,7.87
5/14/05,8.23
5/15/05,8.64
5/16/05,8.91
5/17/05,9.14
5/18/05,8.64
5/19/05,8.19
5/20/05,8.32
5/21/05,8.91
5/22/05,9.44
5/23/05,9.23
5/24/05,9.58
5/25/05,9.91
5/26/05,10.12
5/27/05,10.47
5/28/05,10.91
5/29/05,11.15
5/30/05,11.39
5/31/05,10.4
6/1/05,10.38
6/2/05,10.18
6/3/05,10.35
6/4/05,10.47
6/5/05,10.17
6/6/05,10.1
6/7/05,9.53
6/8/05,8.99
6/9/05,8.59
6/10/05,9.27
6/11/05,9.31
6/12/05,9.77
6/13/05,10.02
6/14/05,9.79
6/15/05,10.58
6/16/05,10.91
6/17/05,10.96
6/18/05,11.1
6/19/05,11.62
6/20/05,11.5
6/21/05,11.68
6/22/05,12.06
6/23/05,12.2
6/24/05,12.66
6/25/05,12.82
6/26/05,12.57
6/27/05,12.61
6/28/05,12.26
6/29/05,12.26
6/30/05,12.62
7/1/05,11.39
7/2/05,10.68
7/3/05,11.16
7/4/05,11.34
7/5/05,10.66
7/6/05,9.84
7/7/05,10.14
7/8/05,9.96
7/9/05,10.01
7/10/05,10.12
7/11/05,10.53
7/12/05,10.45
7/13/05,10.79
7/14/05,11.2
7/15/05,11.51
7/16/05,11.95
7/17/05,12.22
7/18/05,12.49
7/19/05,12.24
7/20/05,11.82
7/21/05,11.65
7/22/05,11.63
7/23/05,11.65
7/24/05,11.6
7/25/05,11.49
7/26/05,12.27
7/27/05,12.58
7/28/05,12.91
7/29/05,13.04
7/30/05,13.17
7/31/05,12.93
8/1/05,13.14
8/2/05,12.69
8/3/05,12.32
8/4/05,12
8/5/05,11.55
8/6/05,11.37
8/7/05,10.88
8/8/05,10.01
8/9/05,10.14
8/10/05,10.76
8/11/05,11.2
8/12/05,10.15
8/13/05,10.31
8/14/05,10.76
8/15/05,10.04
8/16/05,9.95
8/17/05,10.26
8/18/05,10.37
8/19/05,10.84
8/20/05,10.94
8/21/05,10.63
8/22/05,10.32
8/23/05,10.17
8/24/05,10.44
8/25/05,10.34
8/26/05,10.73
8/27/05,10.62
8/28/05,10.33
8/29/05,10.59
8/30/05,10.81
8/31/05,11.1
9/1/05,11.33
9/2/05,11.31
9/3/05,11.3
9/4/05,11.16
9/5/05,10.79
9/6/05,10.94
9/7/05,10.8
9/8/05,10.98
9/9/05,11.01
9/10/05,11.12
9/11/05,11.12
9/12/05,10.95
9/13/05,10.53
9/14/05,10.71
9/15/05,10.75
9/16/05,10.79
9/17/05,10.66
9/18/05,9
9/19/05,8.87
9/20/05,9.17
9/21/05,9.27
9/22/05,9.36
9/23/05,9.58
9/24/05,9.52
9/25/05,9.65
9/26/05,9.63
9/27/05,9.75
9/28/05,10.04
9/29/05,9.79
9/30/05,8.95
10/1/05,8.35
10/2/05,8.64
10/3/05,8.92
10/4/05,9.14
10/5/05,9.17
10/6/05,9.16
10/7/05,9.01
10/8/05,9.01
10/9/05,8.87
10/10/05,8.92
10/11/05,8.69
10/12/05,8.54
10/13/05,8.14
10/14/05,7.95
10/15/05,8.07
10/16/05,8
10/17/05,7.77
10/18/05,7.2
10/19/05,6.91
10/20/05,7.73
10/21/05,8.29
10/22/05,8.34
10/23/05,8.9
10/24/05,9.15
10/25/05,9.08
10/26/05,9.18
10/27/05,8.53
10/28/05,8.34
10/29/05,8.7
10/30/05,8.51
10/31/05,8.37
11/1/05,8.11
11/2/05,8.54
11/3/05,8.7
11/4/05,8.53
11/5/05,8.71
11/6/05,8.54
11/7/05,8.22
11/8/05,8.3
11/9/05,7.97
11/10/05,7.25
11/11/05,6.98
11/12/05,6.55
11/13/05,6.33
11/14/05,6.2
11/15/05,6.49
11/16/05,7.39
11/17/05,7.12
11/18/05,5.68
11/19/05,5.08
11/20/05,4.21
11/21/05,4.18
11/22/05,4.56
11/23/05,3.95
11/24/05,3.69
11/25/05,2.98
11/26/05,1.27
11/27/05,5.75
11/28/05,5.35
11/29/05,4.24
11/30/05,3.97
12/1/05,4.49
12/2/05,4.47
12/3/05,5.5
12/4/05,5.95
12/5/05,6.21
12/6/05,6.2
12/7/05,5.83
12/8/05,5.29
12/9/05,5.25
12/10/05,4.92
12/11/05,4.17
12/12/05,4.05
12/13/05,4.3
12/14/05,4.46
12/15/05,3.87
12/16/05,3.7
12/17/05,4.06
12/18/05,2.82
12/19/05,2.56
12/20/05,2.91
12/21/05,2.89
12/22/05,2.84
12/23/05,3.01
12/24/05,3.19
12/25/05,3.58
12/26/05,3.88
12/27/05,2.21
12/28/05,1.98
12/29/05,2.01
12/30/05,2.44
12/31/05,2.15
1/1/06,2.84
1/2/06,2.8
1/3/06,3.64
1/4/06,3.87
1/5/06,3.82
1/6/06,3.73
1/7/06,3.99
1/8/06,3.73
1/9/06,3.05
1/10/06,2.05
1/11/06,2.11
1/12/06,2.49
1/13/06,2.68
1/14/06,2.65
1/15/06,2.39
1/16/06,2.3
1/17/06,2.54
1/18/06,3.03
1/19/06,2.44
1/20/06,2.21
1/21/06,2.79
1/22/06,3.22
1/23/06,1.8
1/24/06,0.68
1/25/06,0.44
1/26/06,0.65
1/27/06,1.09
1/28/06,1.63
1/29/06,3.06
1/30/06,3.64
1/31/06,3.73
2/1/06,3.46
2/2/06,3.1
2/3/06,3.03
2/4/06,2.73
2/5/06,2.31
2/6/06,1.41
2/7/06,1.18
2/8/06,1.83
2/9/06,2.33
2/10/06,2.36
2/11/06,1.91
2/12/06,1.66
2/13/06,1.8
2/14/06,1.65
2/15/06,1.83
2/16/06,2.78
2/17/06,3.3
2/18/06,3.88
2/19/06,4.47
2/20/06,4.65
2/21/06,4.99
2/22/06,4.67
2/23/06,4.47
2/24/06,4.09
2/25/06,4.06
2/26/06,4.01
2/27/06,3.44
2/28/06,2.9
3/1/06,2.58
3/2/06,2.99
3/3/06,2.8
3/4/06,4.07
3/5/06,4.7
3/6/06,4.64
3/7/06,3.91
3/8/06,3.45
3/9/06,3.96
3/10/06,3.47
3/11/06,4.01
3/12/06,3.86
3/13/06,3.57
3/14/06,3.36
3/15/06,3.57
3/16/06,3.64
3/17/06,4
3/18/06,4.1
3/19/06,3.86
3/20/06,4.08
3/21/06,4.52
3/22/06,4.99
3/23/06,5.12
3/24/06,4.73
3/25/06,5.11
3/26/06,5.12
3/27/06,5.24
3/28/06,5.73
3/29/06,5.64
3/30/06,5.45
3/31/06,5.54
4/1/06,5.8
4/2/06,6.06
4/3/06,5.46
4/4/06,5.31
4/5/06,5.37
4/6/06,4.69
4/7/06,4.56
4/8/06,4.99
4/9/06,5.29
4/10/06,5.69
4/11/06,5.95
4/12/06,5.52
4/13/06,5.51
4/14/06,5.91
4/15/06,6.29
4/16/06,6.47
4/17/06,6.57
4/18/06,6.66
4/19/06,7.11
4/20/06,7.15
4/21/06,7.08
4/22/06,7.35
4/23/06,7.78
4/24/06,7.89
4/25/06,8.06
4/26/06,8.18
4/27/06,7.98
4/28/06,7.95
4/29/06,7.76
4/30/06,6.58
5/1/06,6.76
5/2/06,7.19
5/3/06,7.73
5/4/06,8.09
5/5/06,7.82
5/6/06,7.75
5/7/06,7.73
5/8/06,7.66
5/9/06,7.51
5/10/06,8.02
5/11/06,8.14
5/12/06,8.38
5/13/06,8.53
5/14/06,8.37
5/15/06,8.4
5/16/06,8.99
5/17/06,9.6
5/18/06,9.7
5/19/06,9.97
5/20/06,9.3
5/21/06,9.41
5/22/06,9.93
5/23/06,9.87
5/24/06,9.13
5/25/06,8.56
5/26/06,8.78
5/27/06,9.44
5/28/06,10.04
5/29/06,8.99
5/30/06,7.38
5/31/06,7.2
6/1/06,7.55
6/2/06,7.71
6/3/06,8.1
6/4/06,8.09
6/5/06,8.33
6/6/06,8.25
6/7/06,8.28
6/8/06,8.09
6/9/06,8.35
6/10/06,8.31
6/11/06,8.86
6/12/06,9.22
6/13/06,9.45
6/14/06,9.96
6/15/06,10.35
6/16/06,10.76
6/17/06,10.85
6/18/06,11.23
6/19/06,11.47
6/20/06,11.53
6/21/06,11.68
6/22/06,11.9
6/23/06,11.61
6/24/06,12.26
6/25/06,12.18
6/26/06,12.37
6/27/06,12.37
6/28/06,12.56
6/29/06,12.46
6/30/06,12.68
7/1/06,12.22
7/2/06,12.07
7/3/06,11.61
7/4/06,11.84
7/5/06,11.86
7/6/06,12.04
7/7/06,11.79
7/8/06,11.43
7/9/06,11.99
7/10/06,12.2
7/11/06,12.67
7/12/06,13
7/13/06,12.78
7/14/06,12.78
7/15/06,12.82
7/16/06,12.54
7/17/06,12.13
7/18/06,12.2
7/19/06,12.41
7/20/06,12.75
7/21/06,13.08
7/22/06,13.02
7/23/06,13.12
7/24/06,13.08
7/25/06,13.34
7/26/06,13.42
7/27/06,13
7/28/06,12.77
7/29/06,12.84
7/30/06,13.03
7/31/06,12.75
8/1/06,12.27
8/2/06,11.92
8/3/06,11.38
8/4/06,10.33
8/5/06,10.33
8/6/06,10.76
8/7/06,11.21
8/8/06,11.44
8/9/06,11.42
8/10/06,11.48
8/11/06,11.01
8/12/06,10.31
8/13/06,9.91
8/14/06,10.07
8/15/06,10.13
8/16/06,10.06
8/17/06,10.67
8/18/06,11.35
8/19/06,11.33
8/20/06,11.51
8/21/06,11.75
8/22/06,11.38
8/23/06,11.25
8/24/06,11.22
8/25/06,11.26
8/26/06,11.21
8/27/06,10.54
8/28/06,10.15
8/29/06,10.28
8/30/06,9.89
8/31/06,9.61
9/1/06,9.98
9/2/06,10.27
9/3/06,10.53
9/4/06,11.04
9/5/06,11.29
9/6/06,11.72
9/7/06,11.83
9/8/06,11.8
9/9/06,11.22
9/10/06,10.62
9/11/06,10.57
9/12/06,10.81
9/13/06,10.53
9/14/06,10.58
9/15/06,10.64
9/16/06,10.26
9/17/06,10.01
9/18/06,9.84
9/19/06,10.29
9/20/06,10.14
9/21/06,10.18
9/22/06,10.13
9/23/06,10.35
9/24/06,9.83
9/25/06,9.96
9/26/06,10.11
9/27/06,10.23
9/28/06,10.21
9/29/06,10.13
9/30/06,10.22
10/1/06,10.41
10/2/06,10.76
10/3/06,10.88
10/4/06,11.28
10/5/06,10.33
10/6/06,9.4
10/7/06,9.13
10/8/06,9.48
10/9/06,8.92
10/10/06,8.85
10/11/06,8.87
10/12/06,8.78
10/13/06,9.25
10/14/06,9.71
10/15/06,9.18
10/16/06,8.54
10/17/06,7.64
10/18/06,7.1
10/19/06,7.49
10/20/06,8.46
10/21/06,8.9
10/22/06,8.99
10/23/06,9.32
10/24/06,9.97
10/25/06,9.72
10/26/06,9.4
10/27/06,9.41
10/28/06,9.32
10/29/06,9.36
10/30/06,8.72
10/31/06,7.99
11/1/06,8.48
11/2/06,7.12
11/3/06,5.39
11/4/06,5.07
11/5/06,5.46
11/6/06,5.98
11/7/06,5.73
11/8/06,6.34
11/9/06,7.65
11/10/06,6.81
11/11/06,5.86
11/12/06,6.6
11/13/06,5.9
11/14/06,6.91
11/15/06,7.58
11/16/06,8.22
11/17/06,8.57
11/18/06,8.71
11/19/06,8.63
11/20/06,8.44
11/21/06,8.12
11/22/06,7.62
11/23/06,7.03
11/24/06,7
11/25/06,8
11/26/06,8.13
11/27/06,7.68
11/28/06,7.8
11/29/06,7.51
11/30/06,7.5
12/1/06,7.22
12/2/06,6.53
12/3/06,6.86
12/4/06,7.36
12/5/06,7.66
12/6/06,7.91
12/7/06,8.13
12/8/06,8.16
12/9/06,8.07
12/10/06,7.08
12/11/06,6.69
12/12/06,5.74
12/13/06,5.48
12/14/06,5.11
12/15/06,5.13
12/16/06,5.38
12/17/06,6.2
12/18/06,5.94
12/19/06,5.3
12/20/06,4.71
12/21/06,4.59
12/22/06,5
12/23/06,4.55
12/24/06,4.3
12/25/06,4.56
12/26/06,4.7
12/27/06,3.9
12/28/06,3.47
12/29/06,3.79
12/30/06,4.4
12/31/06,4.77
1/1/07,5.48
1/2/07,5.69
1/3/07,4.73
1/4/07,4.8
1/5/07,5
1/6/07,4.88
1/7/07,5.57
1/8/07,5.81
1/9/07,6.07
1/10/07,5.98
1/11/07,6.38
1/12/07,6.16
1/13/07,5.42
1/14/07,5.39
1/15/07,4.98
1/16/07,4.9
1/17/07,5.89
1/18/07,6.09
1/19/07,6.25
1/20/07,5.89
1/21/07,6.47
1/22/07,5.77
1/23/07,5.6
1/24/07,5.46
1/25/07,3.94
1/26/07,4.08
1/27/07,3.47
1/28/07,3.45
1/29/07,4.01
1/30/07,3.97
1/31/07,4.18
2/1/07,4.56
2/2/07,4.3
2/3/07,4.3
2/4/07,4.12
2/5/07,3.95
2/6/07,4.41
2/7/07,4.77
2/8/07,5.18
2/9/07,5.96
2/10/07,5.63
2/11/07,5.5
2/12/07,5.35
2/13/07,5.42
2/14/07,5.17
2/15/07,5.68
2/16/07,5.18
2/17/07,5.12
2/18/07,5.12
2/19/07,4.73
2/20/07,4.83
2/21/07,5.67
2/22/07,5.96
2/23/07,5.97
2/24/07,5.63
2/25/07,5.97
2/26/07,6.24
2/27/07,5.61
2/28/07,5.77
3/1/07,6.36
3/2/07,6.62
3/3/07,6.52
3/4/07,5.95
3/5/07,5.75
3/6/07,6.29
3/7/07,6.52
3/8/07,6.58
3/9/07,6.44
3/10/07,6.13
3/11/07,5.85
3/12/07,5.57
3/13/07,5.94
3/14/07,6.25
3/15/07,6.43
3/16/07,6.3
3/17/07,6.55
3/18/07,6.9
3/19/07,6.53
3/20/07,4.85
3/21/07,5.17
3/22/07,5.09
3/23/07,5.3
3/24/07,5.5
3/25/07,5.48
3/26/07,5.83
3/27/07,5.99
3/28/07,5.99
3/29/07,5.9
3/30/07,5.82
3/31/07,6.21
4/1/07,6.44
4/2/07,6.86
4/3/07,6.73
4/4/07,6.95
4/5/07,6.62
4/6/07,6.56
4/7/07,7.06
4/8/07,7
4/9/07,7.01
4/10/07,7.4
4/11/07,7.8
4/12/07,8.13
4/13/07,8.4
4/14/07,8.62
4/15/07,8.62
4/16/07,8.61
4/17/07,8.21
4/18/07,8.39
4/19/07,8.41
4/20/07,8.31
4/21/07,8.49
4/22/07,8.59
4/23/07,8.74
4/24/07,8.95
4/25/07,9.18
4/26/07,9.2
4/27/07,9.12
4/28/07,9.06
4/29/07,9.31
4/30/07,9.25
5/1/07,8.99
5/2/07,8.66
5/3/07,8.86
5/4/07,8.36
5/5/07,8.66
5/6/07,8.9
5/7/07,8.99
5/8/07,9.48
5/9/07,9.8
5/10/07,10.24
5/11/07,10.49
5/12/07,10.31
5/13/07,10.43
5/14/07,10.8
5/15/07,10.28
5/16/07,9.12
5/17/07,9.13
5/18/07,9.44
5/19/07,9.37
5/20/07,9.88
5/21/07,10.67
5/22/07,10.93
5/23/07,11.01
5/24/07,11.31
5/25/07,11.25
5/26/07,11.59
5/27/07,11.08
5/28/07,10.36
5/29/07,9.49
5/30/07,9.39
5/31/07,9.77
6/1/07,9.58
6/2/07,9.97
6/3/07,10.24
6/4/07,10.49
6/5/07,10.46
6/6/07,10.3
6/7/07,10.06
6/8/07,10.44
6/9/07,11.16
6/10/07,11.35
6/11/07,11.21
6/12/07,11.12
6/13/07,11.29
6/14/07,11.35
6/15/07,11.85
6/16/07,11.44
6/17/07,11.6
6/18/07,11.87
6/19/07,12.28
6/20/07,12.91
6/21/07,13.34
6/22/07,13.29
6/23/07,12.66
6/24/07,12.73
6/25/07,12.71
6/26/07,12.84
6/27/07,12.05
6/28/07,12.04
6/29/07,11.82
6/30/07,12.65
7/1/07,12.7
7/2/07,12.52
7/3/07,12.26
7/4/07,10.87
7/5/07,9.78
7/6/07,10.67
7/7/07,11.42
7/8/07,11.68
7/9/07,11.91
7/10/07,11.19
7/11/07,10.72
7/12/07,10.79
7/13/07,11.33
7/14/07,12.03
7/15/07,12.45
7/16/07,12.67
7/17/07,12.85
7/18/07,13.15
7/19/07,13.22
7/20/07,13.34
7/21/07,13.18
