Date,Temp
1/4/99,5.19
1/5/99,4.71
1/6/99,4.6
1/7/99,4.41
1/8/99,4.89
1/9/99,5.16
1/10/99,4.37
1/11/99,3.37
1/12/99,2.5
1/13/99,4.33
1/14/99,3.94
1/15/99,3.74
1/16/99,3.62
1/17/99,4.66
1/18/99,4.71
1/19/99,4.66
1/20/99,4.1
1/21/99,3.83
1/22/99,3.54
1/23/99,3.29
1/24/99,3.45
1/25/99,3.58
1/26/99,3.73
1/27/99,4.27
1/28/99,4.07
1/29/99,3.81
1/30/99,3.06
1/31/99,1.86
2/1/99,2.2
2/2/99,2.71
2/3/99,3.07
2/4/99,3.55
2/5/99,3.7
2/6/99,3.7
2/7/99,3.59
2/8/99,3.37
2/9/99,3.24
2/10/99,1.89
2/11/99,1.9
2/12/99,2.18
2/13/99,2.12
2/14/99,2.49
2/15/99,2.83
2/16/99,2.55
2/17/99,2.89
2/18/99,2.93
2/19/99,2.55
2/20/99,3.18
2/21/99,3.73
2/22/99,3.98
2/23/99,3.33
2/24/99,3.59
2/25/99,3.8
2/26/99,3.45
2/27/99,3.69
2/28/99,4.02
3/1/99,4.78
3/2/99,4.97
3/3/99,5.31
3/4/99,5.59
3/5/99,5.78
3/6/99,5.63
3/7/99,4.85
3/8/99,4.92
3/9/99,5.09
3/10/99,5.58
3/11/99,5.85
3/12/99,6
3/13/99,6.03
3/14/99,6.19
3/15/99,6.19
3/16/99,6.15
3/17/99,5.58
3/18/99,4.83
3/19/99,4.72
3/20/99,5.01
3/21/99,5.15
3/22/99,5.21
3/23/99,5.94
3/24/99,5.2
3/25/99,5.62
3/26/99,6.07
3/27/99,6.03
3/28/99,6.25
3/29/99,6.55
3/30/99,6.47
3/31/99,6.49
4/1/99,6.64
4/2/99,6.9
4/3/99,6.94
4/4/99,7.03
4/5/99,7.49
4/6/99,7.25
4/7/99,7.79
4/8/99,6.97
4/9/99,6.42
4/10/99,6.9
4/11/99,7.18
4/12/99,7.31
4/13/99,6.98
4/14/99,6.8
4/15/99,7.21
4/16/99,7.22
4/17/99,7.18
4/18/99,6.63
4/19/99,6.36
4/20/99,6.38
4/21/99,6.87
4/22/99,7.13
4/23/99,7.31
4/24/99,7.5
4/25/99,7.7
4/26/99,7.9
4/27/99,7.74
4/28/99,7.65
4/29/99,8.19
4/30/99,8.71
5/1/99,8.48
5/2/99,8.39
5/3/99,8.75
5/4/99,8.86
5/5/99,8.54
5/6/99,8.03
5/7/99,8.08
5/8/99,8.25
5/9/99,8.61
5/10/99,8.34
5/11/99,9.02
5/12/99,9.13
5/13/99,9.07
5/14/99,9.44
5/15/99,9.24
5/16/99,8.75
5/17/99,8.66
5/18/99,8.9
5/19/99,9.46
5/20/99,8.98
5/21/99,8.61
5/22/99,8.27
5/23/99,8.79
5/24/99,8.97
5/25/99,9.42
5/26/99,9.78
5/27/99,9.95
5/28/99,10.37
5/29/99,10.59
5/30/99,10.64
5/31/99,11.08
6/1/99,11.7
6/2/99,11.45
6/3/99,11.52
6/4/99,11.25
6/5/99,10.14
6/6/99,10.49
6/7/99,10.94
6/8/99,11.27
6/9/99,11.22
6/10/99,10.96
6/11/99,11.03
6/12/99,9.91
6/13/99,10.36
6/14/99,10.69
6/15/99,10.59
6/16/99,10.6
6/17/99,10.76
6/18/99,11.07
6/19/99,10.81
6/20/99,9.92
6/21/99,9.59
6/22/99,9.29
6/23/99,9.23
6/24/99,9.96
6/25/99,10.29
6/26/99,10.46
6/27/99,11.18
6/28/99,11.08
6/29/99,10.51
6/30/99,11.33
7/1/99,11.48
7/2/99,11.56
7/3/99,12.31
,
,
10/10/99,8.27
10/11/99,7.73
10/12/99,7.87
10/13/99,8.36
10/14/99,8.36
10/15/99,8.31
10/16/99,7.52
10/17/99,6.73
10/18/99,5.81
10/19/99,5.27
10/20/99,5.73
10/21/99,5.68
10/22/99,6.78
10/23/99,7.66
10/24/99,8.29
10/25/99,8.97
10/26/99,9.34
10/27/99,8.91
10/28/99,7.97
10/29/99,7.9
10/30/99,8.17
10/31/99,8.03
11/1/99,7.97
11/2/99,7.89
11/3/99,8.26
11/4/99,7.88
11/5/99,7.67
11/6/99,8.07
11/7/99,7.71
11/8/99,6.86
11/9/99,6.47
11/10/99,5.87
11/11/99,5.84
11/12/99,5.89
11/13/99,5.89
11/14/99,5.88
11/15/99,5.57
11/16/99,4.01
11/17/99,3.59
11/18/99,3.68
11/19/99,1.4
11/20/99,2.6
11/21/99,1.92
11/22/99,2.64
11/23/99,3.08
11/24/99,3.17
11/25/99,3.89
11/26/99,3.6
11/27/99,3.58
11/28/99,3.54
11/29/99,3.27
11/30/99,3.42
12/1/99,4
12/2/99,4.41
12/3/99,4.73
12/4/99,5.25
12/5/99,5.7
12/6/99,4.3
12/7/99,3.7
12/8/99,4.19
12/9/99,5.15
12/10/99,5.66
12/11/99,6.18
12/12/99,5.84
12/13/99,6.16
12/14/99,5.63
12/15/99,5.66
12/16/99,4.89
12/17/99,4.61
12/18/99,4.49
12/19/99,5.38
12/20/99,3.7
12/21/99,3.38
12/22/99,2.93
12/23/99,2.68
12/24/99,2.79
12/25/99,3.2
12/26/99,5.26
12/27/99,5.71
12/28/99,2.94
12/29/99,4.45
12/30/99,3.8
12/31/99,3.33
1/1/00,3.32
1/2/00,3.63
1/3/00,4.09
1/4/00,3.57
1/5/00,3.53
1/6/00,3.66
1/7/00,3.52
1/8/00,3.67
1/9/00,4.11
1/10/00,4
1/11/00,3.96
1/12/00,3.5
1/13/00,3.44
1/14/00,3.75
1/15/00,4
1/16/00,3.44
1/17/00,2.9
1/18/00,3.39
1/19/00,3.2
1/20/00,2.7
1/21/00,3.03
1/22/00,2.7
1/23/00,2.69
1/24/00,2.28
1/25/00,1.24
1/26/00,1.31
1/27/00,1.95
1/28/00,2.3
1/29/00,3.21
1/30/00,4.01
1/31/00,4.04
2/1/00,4.18
2/2/00,4.47
2/3/00,4.24
2/4/00,3.81
2/5/00,4.39
2/6/00,4.72
2/7/00,5.1
2/8/00,5.35
2/9/00,5.55
2/10/00,4.41
2/11/00,4.29
2/12/00,4.74
2/13/00,4.39
2/14/00,4.1
2/15/00,4.2
2/16/00,4.6
2/17/00,4.15
2/18/00,3.85
2/19/00,4.07
2/20/00,4.07
2/21/00,3.66
2/22/00,3.15
2/23/00,2.93
2/24/00,3.37
2/25/00,4.15
2/26/00,4.15
2/27/00,4.63
2/28/00,4.24
2/29/00,4.5
3/1/00,4.91
3/2/00,5.58
3/3/00,5.13
3/4/00,5.57
3/5/00,5.15
3/6/00,4.78
3/7/00,5.11
3/8/00,5.41
3/9/00,5.94
3/10/00,6.2
3/11/00,6.04
3/12/00,6.24
3/13/00,6.08
3/14/00,6.2
3/15/00,6.51
3/16/00,5.63
3/17/00,6.07
3/18/00,5.81
3/19/00,5.28
3/20/00,5.31
3/21/00,5.86
3/22/00,5.9
3/23/00,6.22
3/24/00,6.63
3/25/00,7.2
3/26/00,7.03
3/27/00,6.59
3/28/00,6.55
3/29/00,6.29
3/30/00,6.37
3/31/00,6.96
4/1/00,6.53
4/2/00,6.54
4/3/00,6.65
4/4/00,7.3
4/5/00,7.48
4/6/00,7.63
4/7/00,6.97
4/8/00,6.78
4/9/00,7.32
4/10/00,7.08
4/11/00,7.35
4/12/00,7.24
4/13/00,7.58
4/14/00,7.83
4/15/00,7.86
4/16/00,8.43
4/17/00,8.62
4/18/00,8.65
4/19/00,9.19
4/20/00,9.51
4/21/00,9.42
4/22/00,9.59
4/23/00,9.93
4/24/00,8.76
4/25/00,9.06
4/26/00,9.77
4/27/00,9.44
4/28/00,9.8
4/29/00,9.42
4/30/00,10
5/1/00,9.47
5/2/00,9.55
5/3/00,10.09
5/4/00,9.73
5/5/00,9.29
5/6/00,9.3
5/7/00,9.7
5/8/00,9.46
5/9/00,9.61
5/10/00,11.3
5/11/00,10.72
5/12/00,11.22
5/13/00,10.09
5/14/00,10.17
5/15/00,10.66
5/16/00,11.17
5/17/00,11.66
5/18/00,11.22
5/19/00,10.25
5/20/00,8.71
5/21/00,8.75
5/22/00,8.83
5/23/00,9.48
5/24/00,10.15
5/25/00,10.6
5/26/00,10.93
5/27/00,11.21
5/28/00,11.07
5/29/00,10.71
5/30/00,9.24
5/31/00,9.27
6/1/00,10.29
6/2/00,10.89
6/3/00,11.65
6/4/00,12.01
6/5/00,12.03
6/6/00,12.2
6/7/00,10.77
6/8/00,11.12
6/9/00,11.91
6/10/00,11.41
,
,
9/5/02,10.33
9/6/02,9.99
9/7/02,10.31
9/8/02,10.21
9/9/02,10.35
9/10/02,10.59
9/11/02,10.34
9/12/02,9.9
9/13/02,8.94
9/14/02,8.73
9/15/02,8.82
9/16/02,8.67
9/17/02,9.12
9/18/02,9.5
9/19/02,9.71
9/20/02,10.07
9/21/02,10.22
9/22/02,9.62
9/23/02,8.82
9/24/02,8.41
9/25/02,8.34
9/26/02,8.18
9/27/02,8.01
9/28/02,8.14
9/29/02,7.2
9/30/02,7.09
10/1/02,7.14
10/2/02,7.29
10/3/02,7.69
10/4/02,7.93
10/5/02,8.21
10/6/02,8.12
10/7/02,7.96
10/8/02,7.55
10/9/02,7.48
10/10/02,7.7
10/11/02,8.14
10/12/02,8.11
10/13/02,7.86
10/14/02,7.74
10/15/02,8.21
10/16/02,8.91
10/17/02,9.31
10/18/02,8.35
10/19/02,7.59
10/20/02,7.13
10/21/02,7.85
10/22/02,8.62
10/23/02,8.63
10/24/02,7.79
10/25/02,7.64
10/26/02,8.42
10/27/02,8.14
10/28/02,7.74
10/29/02,6.79
10/30/02,7.55
10/31/02,7.65
11/1/02,7.6
11/2/02,7.85
11/3/02,7.41
11/4/02,7.67
11/5/02,6.9
11/6/02,5.41
11/7/02,4.92
11/8/02,4.9
11/9/02,5.16
11/10/02,5.38
11/11/02,6.07
11/12/02,6.08
11/13/02,6.99
11/14/02,7.99
11/15/02,8.3
11/16/02,8.35
11/17/02,8.09
11/18/02,8.08
11/19/02,7.99
11/20/02,7.63
11/21/02,7.92
11/22/02,8.03
11/23/02,7.4
11/24/02,7.72
11/25/02,8.01
11/26/02,8.36
11/27/02,7.86
11/28/02,7.63
11/29/02,7.96
11/30/02,7.67
12/1/02,7.17
12/2/02,6.64
12/3/02,5.52
12/4/02,6.06
12/5/02,6.43
12/6/02,6.68
12/7/02,6.27
12/8/02,5.26
12/9/02,4.25
12/10/02,3.43
12/11/02,3.45
12/12/02,3.77
12/13/02,4.51
12/14/02,4.68
12/15/02,4.36
12/16/02,4.14
12/17/02,4.94
12/18/02,5.03
12/19/02,4.64
12/20/02,4.08
12/21/02,4.57
12/22/02,4.6
12/23/02,5.14
12/24/02,5.07
12/25/02,4.09
12/26/02,3.94
12/27/02,4.79
12/28/02,6.36
12/29/02,6.27
12/30/02,6.24
12/31/02,6.68
1/1/03,5.62
1/2/03,5.54
1/3/03,6.5
1/4/03,5.97
1/5/03,5.23
1/6/03,4.29
1/7/03,2.32
1/8/03,3.09
1/9/03,2.24
1/10/03,2.57
1/11/03,2.63
1/12/03,1.99
1/13/03,2.21
1/14/03,3.12
1/15/03,3.26
1/16/03,3.66
1/17/03,4
1/18/03,4.07
1/19/03,3.18
1/20/03,3.22
1/21/03,3.59
1/22/03,5.45
1/23/03,5.2
1/24/03,4.69
1/25/03,4.73
1/26/03,4.47
1/27/03,4.46
1/28/03,4.57
1/29/03,4.52
1/30/03,3.94
1/31/03,4.3
2/1/03,3.41
2/2/03,2.74
2/3/03,2.74
2/4/03,1.49
2/5/03,2.87
2/6/03,2.49
2/7/03,2.35
2/8/03,3.19
2/9/03,3.49
2/10/03,3.26
2/11/03,3.22
2/12/03,2.87
2/13/03,2.53
2/14/03,2.27
2/15/03,2.06
2/16/03,2.33
2/17/03,2.45
2/18/03,2.2
2/19/03,2.15
2/20/03,2.36
2/21/03,2.79
2/22/03,3.22
2/23/03,2.54
2/24/03,2.17
2/25/03,2.44
2/26/03,2.68
2/27/03,3.5
2/28/03,3.55
3/1/03,3.56
3/2/03,4.26
3/3/03,4.66
3/4/03,4.84
3/5/03,4.7
3/6/03,4.73
3/7/03,4.44
3/8/03,4.72
3/9/03,4.89
3/10/03,5.23
3/11/03,5.38
3/12/03,5.54
3/13/03,5.48
3/14/03,4.6
3/15/03,4.27
3/16/03,4.18
3/17/03,4.43
3/18/03,4.62
3/19/03,4.7
3/20/03,5.05
3/21/03,4.79
3/22/03,3.9
3/23/03,3.54
3/24/03,4.34
3/25/03,5.14
3/26/03,5.62
3/27/03,5.85
3/28/03,6.09
3/29/03,6.71
3/30/03,6.96
3/31/03,7.08
4/1/03,6.64
4/2/03,5.39
4/3/03,0.83
4/4/03,2.58
4/5/03,4.17
4/6/03,4.08
4/7/03,3.57
4/8/03,3.71
4/9/03,4.21
4/10/03,3.65
4/11/03,4.27
4/12/03,3.77
4/13/03,5.33
4/14/03,5.93
4/15/03,5.92
4/16/03,6.38
4/17/03,6.48
4/18/03,6.59
4/19/03,6.52
4/20/03,6.78
4/21/03,6.92
4/22/03,7.19
4/23/03,7.27
4/24/03,7.68
4/25/03,7.86
4/26/03,8.32
4/27/03,7.99
4/28/03,7.81
4/29/03,8.27
4/30/03,8.84
5/1/03,9.43
5/2/03,9.71
5/3/03,9.81
5/4/03,9.43
5/5/03,9.61
5/6/03,9.99
5/7/03,10.21
5/8/03,10.21
5/9/03,10.26
5/10/03,9.37
5/11/03,9.84
5/12/03,10.16
5/13/03,10.18
5/14/03,8.6
5/15/03,8.16
5/16/03,8.62
5/17/03,8.73
5/18/03,9.62
5/19/03,10.22
5/20/03,9.18
5/21/03,8.73
5/22/03,9.13
5/23/03,9.74
5/24/03,10.41
5/25/03,10.86
5/26/03,10.7
5/27/03,10.41
5/28/03,11.18
5/29/03,10.86
5/30/03,11.21
5/31/03,11.46
6/1/03,10.85
6/2/03,10.62
6/3/03,11.25
6/4/03,12.1
6/5/03,12.47
6/6/03,12.64
6/7/03,13.12
6/8/03,12.53
6/9/03,12.46
6/10/03,12.94
6/11/03,13.24
6/12/03,13.78
6/13/03,13.64
6/14/03,14
6/15/03,14.09
6/16/03,13.57
6/17/03,13.23
6/18/03,12.2
6/19/03,12.49
6/20/03,13.15
6/21/03,13.1
6/22/03,13.48
6/23/03,13.87
6/24/03,14.12
6/25/03,13.93
6/26/03,13.48
6/27/03,12.99
6/28/03,13.06
6/29/03,11.62
6/30/03,12.47
7/1/03,13.51
7/2/03,12.68
7/3/03,11.97
7/4/03,11.25
7/5/03,11.08
7/6/03,11.95
7/7/03,12.23
7/8/03,12.53
7/9/03,12.6
7/10/03,12.45
7/11/03,12.84
7/12/03,13.17
7/13/03,13.14
7/14/03,12.77
7/15/03,13.41
7/16/03,14.04
7/17/03,14.37
7/18/03,14.37
7/19/03,14.11
7/20/03,14.25
7/21/03,14.7
7/22/03,15.1
7/23/03,13.84
7/24/03,12.75
7/25/03,13.74
7/26/03,13.94
7/27/03,14.31
7/28/03,14.41
7/29/03,14.09
7/30/03,13.55
7/31/03,12.42
8/1/03,12.83
8/2/03,13.73
8/3/03,14.29
8/4/03,14.69
8/5/03,14.41
8/6/03,14.09
8/7/03,13.69
8/8/03,13.92
8/9/03,13.75
8/10/03,14.01
8/11/03,14.52
8/12/03,14.26
8/13/03,14.51
8/14/03,14.4
8/15/03,14.06
8/16/03,14.13
8/17/03,14.33
8/18/03,14.42
8/19/03,14.13
8/20/03,14.2
8/21/03,13.71
8/22/03,13.5
8/23/03,13.83
8/24/03,14.06
8/25/03,13.05
8/26/03,13.02
8/27/03,12.99
8/28/03,13.21
8/29/03,13.68
8/30/03,14.04
8/31/03,11.85
9/1/03,10.32
9/2/03,10.94
9/3/03,10.4
9/4/03,9.89
9/5/03,10.06
9/6/03,10.32
9/7/03,11.03
9/8/03,10.29
9/9/03,10.17
9/10/03,10.67
9/11/03,10
9/12/03,9.49
9/13/03,9.91
9/14/03,10.27
9/15/03,9.61
9/16/03,9.37
9/17/03,9.56
9/18/03,9.99
9/19/03,10.26
9/20/03,10.42
9/21/03,10.35
9/22/03,10.2
9/23/03,10.45
9/24/03,10.29
9/25/03,8.86
9/26/03,8.33
9/27/03,8.17
9/28/03,8.74
9/29/03,9.4
9/30/03,8.98
10/1/03,8.99
10/2/03,10
10/3/03,10.32
10/4/03,10.89
10/5/03,9.31
10/6/03,8.25
10/7/03,8.27
10/8/03,8.14
10/9/03,7.58
10/10/03,8.01
10/11/03,9.06
10/12/03,8.84
10/13/03,8.82
10/14/03,8.07
10/15/03,6.45
10/16/03,5.8
10/17/03,5.01
10/18/03,5.25
10/19/03,5.91
10/20/03,7.33
10/21/03,8.27
10/22/03,7.3
10/23/03,5.02
10/24/03,3.43
10/25/03,4.28
10/26/03,3.49
10/27/03,4.59
10/28/03,4.37
10/29/03,4.91
10/30/03,6.69
10/31/03,6.7
11/1/03,8.07
11/2/03,7.91
11/3/03,7.42
11/4/03,7.02
11/5/03,6.78
11/6/03,6.36
11/7/03,6.23
11/8/03,4.97
11/9/03,6.45
11/10/03,6.51
11/11/03,5.81
11/12/03,5.39
11/13/03,5.02
11/14/03,5.41
11/15/03,5.7
11/16/03,6.4
11/17/03,7.4
11/18/03,6.97
11/19/03,6.82
11/20/03,7.01
11/21/03,7.06
11/22/03,7.01
11/23/03,7.46
11/24/03,7.75
11/25/03,7.54
11/26/03,7.64
11/27/03,7.85
11/28/03,7.67
11/29/03,7.09
11/30/03,7.01
12/1/03,6.58
12/2/03,7.11
12/3/03,6.8
12/4/03,6.61
12/5/03,6.88
12/6/03,6.58
12/7/03,5.27
12/8/03,4.16
12/9/03,3.88
12/10/03,4.14
12/11/03,4.68
12/12/03,5.1
12/13/03,4.97
12/14/03,5.01
12/15/03,4.62
12/16/03,3.73
12/17/03,3.46
12/18/03,3.6
12/19/03,4.41
12/20/03,4.24
12/21/03,5.17
12/22/03,5.11
12/23/03,3.68
12/24/03,2.48
12/25/03,2.09
12/26/03,2.93
12/27/03,3.64
12/28/03,4.62
12/29/03,5.7
12/30/03,4.64
12/31/03,5.2
1/1/04,5.25
1/2/04,4.75
1/3/04,4.09
1/4/04,3.57
1/5/04,3.27
1/6/04,3.69
1/7/04,4.06
1/8/04,4.48
1/9/04,4.82
1/10/04,4.79
1/11/04,4.1
1/12/04,4.85
1/13/04,5.04
1/14/04,5.06
1/15/04,5.13
1/16/04,4.24
1/17/04,5.09
1/18/04,4.75
1/19/04,4.57
1/20/04,4.6
1/21/04,4.43
1/22/04,3.13
1/23/04,3.16
1/24/04,2.61
1/25/04,3.5
1/26/04,3.77
1/27/04,4.21
1/28/04,3.94
1/29/04,3.6
1/30/04,2.87
1/31/04,3.1
2/1/04,4.27
2/2/04,4.31
2/3/04,4.46
2/4/04,4.42
2/5/04,4.31
2/6/04,4.76
2/7/04,5.06
2/8/04,5.01
2/9/04,4.21
2/10/04,3.51
2/11/04,4.38
2/12/04,3.6
2/13/04,3.1
2/14/04,3.46
2/15/04,3.86
2/16/04,4.07
2/17/04,3.76
2/18/04,3.97
2/19/04,2.33
2/20/04,2.71
2/21/04,2.24
2/22/04,3.58
2/23/04,4.88
2/24/04,3.9
2/25/04,4.03
2/26/04,4.24
2/27/04,2.22
2/28/04,2.13
2/29/04,3.46
3/1/04,3.89
3/2/04,3.72
3/3/04,3.69
3/4/04,3.95
3/5/04,4.15
3/6/04,3.94
3/7/04,3.21
3/8/04,2.56
3/9/04,3.86
3/10/04,4.15
3/11/04,3.98
3/12/04,4.35
3/13/04,4.7
3/14/04,4.72
3/15/04,4.42
3/16/04,5.06
3/17/04,5.41
3/18/04,5.64
3/19/04,5.84
3/20/04,5.93
3/21/04,6.03
3/22/04,5.31
3/23/04,4.59
3/24/04,4.98
3/25/04,5.48
3/26/04,4.7
3/27/04,5.06
3/28/04,5.47
3/29/04,5.37
3/30/04,5.32
3/31/04,5.83
4/1/04,5.95
4/2/04,6.02
4/3/04,6.24
4/4/04,6.33
4/5/04,6.21
4/6/04,4.81
4/7/04,4.34
4/8/04,5.4
4/9/04,5.17
4/10/04,4.97
4/11/04,5.8
4/12/04,5.75
4/13/04,5.73
4/14/04,5.95
4/15/04,5.93
4/16/04,6.02
4/17/04,6.1
4/18/04,6.23
4/19/04,6.09
4/20/04,6.49
4/21/04,6.82
4/22/04,7.07
4/23/04,7.22
4/24/04,6.91
4/25/04,6.88
4/26/04,6.96
4/27/04,6.89
4/28/04,7.19
4/29/04,7.43
4/30/04,7.1
5/1/04,7.41
5/2/04,7.72
5/3/04,7.45
5/4/04,7.06
5/5/04,6.95
5/6/04,6.9
5/7/04,6.6
5/8/04,6.39
5/9/04,6.96
5/10/04,7.22
5/11/04,7.69
5/12/04,7.73
5/13/04,7.61
5/14/04,7.8
5/15/04,8
5/16/04,8.32
5/17/04,7.99
5/18/04,8.54
5/19/04,9.24
5/20/04,9.48
5/21/04,9.42
5/22/04,8.74
5/23/04,7.28
5/24/04,7.32
5/25/04,7.96
5/26/04,8.39
5/27/04,8.71
5/28/04,8.13
5/29/04,8.4
5/30/04,9.16
5/31/04,9.34
6/1/04,8.58
6/2/04,8.76
6/3/04,8.8
6/4/04,8.46
6/5/04,8.86
6/6/04,9.24
6/7/04,9.43
6/8/04,10.1
6/9/04,10.84
6/10/04,11.29
6/11/04,11.61
6/12/04,11.19
6/13/04,8.97
6/14/04,9.27
6/15/04,9.7
6/16/04,10.44
6/17/04,10.8
6/18/04,10.44
6/19/04,10.24
6/20/04,9.93
6/21/04,8.89
6/22/04,9.2
6/23/04,9.6
6/24/04,10.13
6/25/04,9.67
6/26/04,10.66
6/27/04,11.22
6/28/04,11.11
6/29/04,10.14
6/30/04,10.35
7/1/04,10.9
7/2/04,9.96
7/3/04,9.86
7/4/04,9.73
7/5/04,10.82
7/6/04,10.89
7/7/04,11.54
7/8/04,11.25
7/9/04,11.46
7/10/04,10.72
7/11/04,9.6
7/12/04,9.03
7/13/04,9.1
7/14/04,9.55
7/15/04,10.49
7/16/04,11.06
7/17/04,11.55
7/18/04,11.68
7/19/04,11.79
7/20/04,11.92
7/21/04,11.82
7/22/04,12.37
7/23/04,12.56
7/24/04,11.39
7/25/04,11.39
7/26/04,11.88
7/27/04,12.05
7/28/04,10.76
7/29/04,10.92
7/30/04,11.35
7/31/04,11.68
8/1/04,12.21
8/2/04,12.47
8/3/04,12.27
8/4/04,12.43
8/5/04,12.77
8/6/04,12.43
8/7/04,12.36
8/8/04,12.13
8/9/04,12.22
8/10/04,12.25
8/11/04,12.14
8/12/04,12.01
8/13/04,12
8/14/04,12.05
8/15/04,11.42
8/16/04,11.43
8/17/04,11.46
8/18/04,12
8/19/04,12.3
8/20/04,12.05
8/21/04,11.39
8/22/04,11.16
8/23/04,11.08
8/24/04,11.19
8/25/04,11.1
8/26/04,10.89
8/27/04,10.14
8/28/04,10.81
8/29/04,10.8
8/30/04,10.68
8/31/04,10.31
9/1/04,9.91
9/2/04,9.82
9/3/04,10.37
9/4/04,10.76
9/5/04,10.85
9/6/04,10.85
9/7/04,10.57
9/8/04,10.27
9/9/04,10.05
9/10/04,9.88
9/11/04,9.41
9/12/04,9.73
9/13/04,10.23
9/14/04,10.49
9/15/04,11.23
9/16/04,9.66
9/17/04,9.39
9/18/04,9
9/19/04,8.97
9/20/04,9.55
9/21/04,9.66
9/22/04,9.92
9/23/04,9.8
9/24/04,9.4
9/25/04,8.26
9/26/04,8.17
9/27/04,8.02
9/28/04,8.24
9/29/04,8.5
9/30/04,8.91
10/1/04,8.96
10/2/04,9.41
10/3/04,9.4
10/4/04,9.55
10/5/04,9.4
10/6/04,9.32
10/7/04,9.87
10/8/04,9.56
10/9/04,9.96
10/10/04,9.27
10/11/04,7.7
10/12/04,7.16
10/13/04,6.55
10/14/04,6.29
10/15/04,6.9
10/16/04,7.98
10/17/04,7.58
10/18/04,7.5
10/19/04,7.97
10/20/04,8.31
10/21/04,9.04
10/22/04,9.05
10/23/04,8.71
10/24/04,8.77
10/25/04,8.72
10/26/04,8.78
10/27/04,8.98
