Date,Temp
3/11/12,5.53
3/12/12,5.98
3/13/12,6.21
3/14/12,6.51
3/15/12,6.72
3/16/12,6.82
3/17/12,6.98
3/18/12,7.09
3/19/12,7.52
3/20/12,7.66
3/21/12,7.72
3/22/12,8.09
3/23/12,8.18
3/24/12,8.11
3/25/12,8.34
3/26/12,8.27
3/27/12,8.13
3/28/12,8.35
3/29/12,8.58
3/30/12,8.64
3/31/12,8.69
4/1/12,8.15
4/2/12,7.39
4/3/12,7.44
4/4/12,8.24
4/5/12,8.55
4/6/12,8.56
4/7/12,8.16
4/8/12,6.92
4/9/12,6.16
4/10/12,6.66
4/11/12,6.88
4/12/12,7.33
4/13/12,7.69
4/14/12,7.87
4/15/12,8.02
4/16/12,8.1
4/17/12,7.6
4/18/12,7.56
4/19/12,7.3
4/20/12,7.53
4/21/12,7.52
4/22/12,7.74
4/23/12,7.42
4/24/12,7.62
4/25/12,7.82
4/26/12,8.34
4/27/12,8.94
4/28/12,9.89
4/29/12,10.03
4/30/12,10.1
5/1/12,10.26
5/2/12,10.42
5/3/12,10.18
5/4/12,9.81
5/5/12,9.67
5/6/12,9.47
5/7/12,9.21
5/8/12,9.43
5/9/12,9.75
5/10/12,10.15
5/11/12,10.75
5/12/12,11.17
5/13/12,9.45
5/14/12,8.25
5/15/12,8.45
5/16/12,8.2
5/17/12,8.08
5/18/12,8.45
5/19/12,9.03
5/20/12,9.54
5/21/12,9.64
5/22/12,9.32
5/23/12,10.04
5/24/12,10.64
5/25/12,10.48
5/26/12,10.08
5/27/12,9.79
5/28/12,10.08
5/29/12,10.3
5/30/12,10.55
5/31/12,10.82
6/1/12,10.96
6/2/12,10.91
6/3/12,10.95
6/4/12,11
6/5/12,10.75
6/6/12,10.7
6/7/12,10.82
6/8/12,11.48
6/9/12,11.25
6/10/12,11.27
6/11/12,11.09
6/12/12,10.7
6/13/12,10.19
6/14/12,10.14
6/15/12,10.61
6/16/12,11.06
6/17/12,11.29
6/18/12,12.11
6/19/12,12.36
6/20/12,13.03
6/21/12,13.06
6/22/12,12.82
6/23/12,12.37
6/24/12,12.41
6/25/12,12.5
6/26/12,12.21
6/27/12,12.25
6/28/12,12.56
6/29/12,13.11
6/30/12,13.62
7/1/12,14.01
7/2/12,14.05
7/3/12,14.3
7/4/12,13.86
7/5/12,13.81
7/6/12,13.34
7/7/12,13.17
7/8/12,13.55
7/9/12,13.71
7/10/12,12.93
7/11/12,13.52
7/12/12,12.92
7/13/12,12.41
7/14/12,12.62
7/15/12,12.23
7/16/12,11.95
7/17/12,12.14
7/18/12,12.61
7/19/12,12.95
7/20/12,13.3
7/21/12,12.62
7/22/12,12.14
7/23/12,12
7/24/12,12.94
7/25/12,12.91
7/26/12,13.23
7/27/12,13.75
7/28/12,14.12
7/29/12,14.02
7/30/12,13.88
7/31/12,13.88
8/1/12,13.96
8/2/12,14.1
8/3/12,14.25
8/4/12,14.41
8/5/12,14.3
8/6/12,14.41
8/7/12,14.75
8/8/12,14.21
8/9/12,14.06
8/10/12,13.51
8/11/12,13.24
8/12/12,12.82
8/13/12,12.82
8/14/12,13.19
8/15/12,13.53
8/16/12,14
8/17/12,14.06
8/18/12,14.35
8/19/12,14.55
8/20/12,14.69
8/21/12,14.9
8/22/12,15.04
8/23/12,15.22
8/24/12,15.26
8/25/12,15.14
8/26/12,14.24
8/27/12,13.06
8/28/12,13.14
8/29/12,13.47
8/30/12,13.83
8/31/12,13.71
9/1/12,13.32
9/2/12,13.34
9/3/12,13.69
9/4/12,14.03
9/5/12,14.04
9/6/12,13.85
9/7/12,13.59
9/8/12,13.13
9/9/12,13.2
9/10/12,13.5
9/11/12,13.45
9/12/12,13.25
9/13/12,11.34
9/14/12,11.21
9/15/12,11.41
9/16/12,11.64
9/17/12,11.51
9/18/12,11.89
9/19/12,11.92
9/20/12,10.99
9/21/12,10.8
9/22/12,10.94
9/23/12,11.14
9/24/12,11.72
9/25/12,11.87
9/26/12,12.55
9/27/12,11.8
9/28/12,11.12
9/29/12,11.44
9/30/12,11.7
10/1/12,11.85
10/2/12,11.87
10/3/12,11.88
10/4/12,11.96
10/5/12,11.91
10/6/12,11.93
10/7/12,12.04
10/8/12,10.92
10/9/12,10.54
10/10/12,10.53
10/11/12,10.32
10/12/12,10.3
10/13/12,10.35
10/14/12,9.77
10/15/12,10.55
10/16/12,10.46
10/17/12,9.87
10/18/12,10.01
10/19/12,9.87
10/20/12,9.82
10/21/12,9.58
10/22/12,9.99
10/23/12,9.6
10/24/12,9.27
10/25/12,8.94
10/26/12,9.03
10/27/12,10.69
10/28/12,8.2
10/29/12,7.1
10/30/12,6.75
10/31/12,7.47
11/1/12,8.04
11/2/12,8.78
11/3/12,8.87
11/4/12,9.41
11/5/12,10.35
11/6/12,8.41
11/7/12,7.88
11/8/12,7.68
11/9/12,7.8
11/10/12,8.05
11/11/12,9
11/12/12,9.74
11/13/12,9.29
11/14/12,8.26
11/15/12,7.34
11/16/12,7.23
11/17/12,6.96
11/18/12,7.4
11/19/12,8.36
11/20/12,8.08
11/21/12,8.12
11/22/12,8.23
11/23/12,8.36
11/24/12,8.18
11/25/12,8.28
11/26/12,8.51
11/27/12,8.7
11/28/12,8.97
11/29/12,8.21
11/30/12,7.11
12/1/12,6.47
12/2/12,6.01
12/3/12,5.57
12/4/12,5.22
12/5/12,5.48
12/6/12,5.11
12/7/12,4.45
12/8/12,3.57
12/9/12,3.71
12/10/12,3.93
12/11/12,4.11
12/12/12,3.57
12/13/12,3.37
12/14/12,4.22
12/15/12,5.09
12/16/12,6.46
12/17/12,6.32
12/18/12,5.95
12/19/12,5.49
12/20/12,5.19
12/21/12,5.37
12/22/12,5.13
12/23/12,5.21
12/24/12,5.97
12/25/12,6.66
12/26/12,6.86
12/27/12,6.33
12/28/12,6.37
12/29/12,5.63
12/30/12,5.25
12/31/12,5.51
1/1/13,5.38
1/2/13,5.92
1/3/13,6.03
1/4/13,5.97
1/5/13,6.4
1/6/13,6.2
1/7/13,5.97
1/8/13,5.67
1/9/13,6.08
1/10/13,6.21
1/11/13,5.62
1/12/13,4.99
1/13/13,4.62
1/14/13,3.28
1/15/13,3.12
1/16/13,3.9
1/17/13,4
1/18/13,3.85
1/19/13,3.67
1/20/13,3.76
1/21/13,4.98
1/22/13,5.53
1/23/13,5.36
1/24/13,5.39
1/25/13,4.81
1/26/13,3.78
1/27/13,3.7
1/28/13,4.53
1/29/13,4.59
1/30/13,5.14
1/31/13,5.25
2/1/13,5.5
2/2/13,5.19
2/3/13,5.09
2/4/13,4.99
2/5/13,5.28
2/6/13,4.95
2/7/13,4.37
2/8/13,4.24
2/9/13,4.05
2/10/13,3.66
2/11/13,3.64
2/12/13,3.33
2/13/13,3.94
2/14/13,4.57
2/15/13,4.71
2/16/13,4.49
2/17/13,4.64
2/18/13,4.55
2/19/13,4.1
2/20/13,4.39
2/21/13,3.65
2/22/13,3.3
2/23/13,3.4
2/24/13,3.26
2/25/13,3.98
2/26/13,4.34
2/27/13,4.75
2/28/13,5.04
3/1/13,5.15
3/2/13,5
3/3/13,4.64
3/4/13,4.79
3/5/13,4.94
3/6/13,5.42
3/7/13,5.59
3/8/13,6.28
3/9/13,6.76
3/10/13,6.41
3/11/13,6.61
3/12/13,6.84
3/13/13,6.11
3/14/13,5.51
3/15/13,4.79
3/16/13,4.43
3/17/13,4.63
3/18/13,4.53
3/19/13,5.34
3/20/13,5.92
3/21/13,6.12
3/22/13,5.72
3/23/13,5.61
3/24/13,4.99
3/25/13,4.37
3/26/13,4.5
3/27/13,4.49
3/28/13,5.04
3/29/13,5.29
3/30/13,6.16
3/31/13,5.83
4/1/13,5.68
4/2/13,5.89
4/3/13,6.24
4/4/13,6.39
4/5/13,6.75
4/6/13,6.95
4/7/13,6.63
4/8/13,6.14
4/9/13,6.61
4/10/13,6.98
4/11/13,7.44
4/12/13,7.28
4/13/13,7.34
4/14/13,7.98
4/15/13,8.56
4/16/13,8.86
4/17/13,9.06
4/18/13,9.6
4/19/13,9.42
4/20/13,9.21
4/21/13,9.27
4/22/13,8.76
4/23/13,8.79
4/24/13,8.93
4/25/13,9.36
4/26/13,9.6
4/27/13,9.3
4/28/13,9.43
4/29/13,9.5
4/30/13,9.72
5/1/13,10.16
5/2/13,10.08
5/3/13,10.11
5/4/13,10.24
5/5/13,10.15
5/6/13,9.92
5/7/13,10.23
5/8/13,10.23
5/9/13,10.37
5/10/13,10.39
5/11/13,9.98
5/12/13,9.46
5/13/13,9.12
5/14/13,9.36
5/15/13,9.57
5/16/13,9.52
5/17/13,9.57
5/18/13,9.35
5/19/13,9.11
5/20/13,9.04
5/21/13,8.94
5/22/13,9.21
5/23/13,9.22
5/24/13,8.18
5/25/13,7.81
5/26/13,7.92
5/27/13,8.33
5/28/13,8.79
5/29/13,8.76
5/30/13,8.55
5/31/13,8.25
6/1/13,8.73
6/2/13,9.27
6/3/13,9.3
6/4/13,9.45
6/5/13,9.67
6/6/13,9.83
6/7/13,10.03
6/8/13,10.42
6/9/13,10.43
6/10/13,10.21
6/11/13,10.22
6/12/13,10.24
6/13/13,10.5
6/14/13,11.08
6/15/13,11.64
6/16/13,11.94
6/17/13,12.73
6/18/13,12.91
6/19/13,13.08
6/20/13,13.23
6/21/13,13.11
6/22/13,12.68
6/23/13,12.49
6/24/13,11.84
6/25/13,11.05
6/26/13,10.65
6/27/13,10.37
6/28/13,10.34
6/29/13,10.4
6/30/13,10.81
7/1/13,11.22
7/2/13,11.53
7/3/13,11.96
7/4/13,12.28
7/5/13,12.5
7/6/13,12.69
7/7/13,12.86
7/8/13,13
7/9/13,13.22
7/10/13,13.29
7/11/13,13.08
7/12/13,12.99
7/13/13,13
7/14/13,12.99
7/15/13,12.92
7/16/13,13.13
7/17/13,13.08
7/18/13,13.25
7/19/13,13.28
7/20/13,13.47
7/21/13,13.98
7/22/13,13.88
7/23/13,13.94
7/24/13,13.79
7/25/13,13.82
7/26/13,14.37
7/27/13,14.82
7/28/13,15.36
7/29/13,15.16
7/30/13,14.21
7/31/13,13.92
8/1/13,14.13
8/2/13,14.49
8/3/13,14.76
8/4/13,14.92
8/5/13,15.09
8/6/13,15.31
8/7/13,15.24
8/8/13,14.95
8/9/13,14.58
8/10/13,14.21
8/11/13,13.77
8/12/13,13.75
8/13/13,13.85
8/14/13,13.62
8/15/13,13.14
8/16/13,13.02
8/17/13,13.22
8/18/13,13.55
8/19/13,13.8
8/20/13,13.44
8/21/13,13.13
8/22/13,13.21
8/23/13,13.24
8/24/13,13.51
8/25/13,13.35
8/26/13,12.99
8/27/13,12.84
8/28/13,12.92
8/29/13,12.59
8/30/13,12.49
8/31/13,12.45
9/1/13,12.56
9/2/13,12.65
9/3/13,12.67
9/4/13,13.13
9/5/13,13.38
9/6/13,13.6
9/7/13,13.61
9/8/13,13.76
9/9/13,13.83
9/10/13,12.63
9/11/13,11.63
9/12/13,10.72
9/13/13,10.68
9/14/13,10.91
9/15/13,11.35
9/16/13,11.72
9/17/13,11.26
9/18/13,10.24
9/19/13,10.74
9/20/13,11
9/21/13,11.02
9/22/13,11.01
9/23/13,11.07
9/24/13,11.3
9/25/13,11.82
9/26/13,11.97
9/27/13,11.92
9/28/13,11.63
9/29/13,11.62
9/30/13,10.13
10/1/13,9.96
10/2/13,9.95
10/3/13,9.05
10/4/13,8.47
10/5/13,8.44
10/6/13,9.53
10/7/13,10.1
10/8/13,9.96
10/9/13,10.06
10/10/13,10.29
10/11/13,10.02
10/12/13,9.25
10/13/13,9.44
10/14/13,9.44
10/15/13,9.81
10/16/13,9.8
10/17/13,9.01
10/18/13,9.11
10/19/13,9.3
10/20/13,9.58
10/21/13,10.36
10/22/13,10.57
10/23/13,10.88
10/24/13,10.98
10/25/13,10.88
10/26/13,10.92
10/27/13,10.78
10/28/13,11.28
10/29/13,11.21
10/30/13,10.66
10/31/13,9.56
11/1/13,9.25
11/2/13,9.63
11/3/13,10.56
11/4/13,9.63
11/5/13,9.45
11/6/13,9.11
11/7/13,9.02
11/8/13,9.55
11/9/13,10.48
11/10/13,8.8
11/11/13,8.14
11/12/13,8.54
11/13/13,8.75
11/14/13,8.48
11/15/13,8.27
11/16/13,8.09
11/17/13,7.88
11/18/13,8.13
11/19/13,8.59
11/20/13,8.28
11/21/13,8.09
11/22/13,7.66
11/23/13,7.78
11/24/13,7.84
11/25/13,6.79
11/26/13,5.67
11/27/13,5.49
11/28/13,5.48
11/29/13,5.63
11/30/13,6.03
12/1/13,6.05
12/2/13,5.94
12/3/13,5.77
12/4/13,5.6
12/5/13,5.83
12/6/13,5.78
12/7/13,5.48
12/8/13,5.61
12/9/13,6
12/10/13,6.29
12/11/13,6.51
12/12/13,6.13
12/13/13,6.16
12/14/13,5.96
12/15/13,5.72
12/16/13,5.51
12/17/13,5.54
12/18/13,5.34
12/19/13,5.39
12/20/13,6.21
12/21/13,6.86
12/22/13,7.15
12/23/13,7.38
12/24/13,7.4
12/25/13,7.46
12/26/13,7.81
12/27/13,7.91
12/28/13,7.55
12/29/13,7.7
12/30/13,7.07
12/31/13,7.09
1/1/14,6.94
1/2/14,6.69
1/3/14,7.1
1/4/14,7.5
1/5/14,8.05
1/6/14,8.18
1/7/14,8.24
1/8/14,7.99
1/9/14,7.6
1/10/14,7.77
1/11/14,7.9
1/12/14,7.64
1/13/14,7.41
1/14/14,7.37
1/15/14,7.47
1/16/14,7.1
1/17/14,7.12
1/18/14,7.88
1/19/14,8.07
1/20/14,7.99
1/21/14,8.01
1/22/14,7.79
1/23/14,7.85
1/24/14,6.97
1/25/14,6.46
1/26/14,6.03
1/27/14,5.89
1/28/14,5.95
1/29/14,5.5
1/30/14,5.13
1/31/14,4.87
2/1/14,5.33
2/2/14,5.57
2/3/14,5.36
2/4/14,5.33
2/5/14,5.33
2/6/14,6.12
2/7/14,6.43
2/8/14,6.45
2/9/14,6.25
2/10/14,6.52
2/11/14,6.75
2/12/14,7.11
2/13/14,6.94
2/14/14,6.73
2/15/14,6.78
2/16/14,7.42
2/17/14,6.69
2/18/14,6.84
2/19/14,7.47
2/20/14,7.02
2/21/14,7.46
2/22/14,7.33
2/23/14,6.84
2/24/14,6.89
2/25/14,6.84
2/26/14,7.16
2/27/14,7.32
2/28/14,6.91
3/1/14,6.92
3/2/14,7.19
3/3/14,6.9
3/4/14,7.04
3/5/14,7.01
3/6/14,7.03
3/7/14,7.32
3/8/14,7.28
3/9/14,7.02
3/10/14,7.04
3/11/14,7
3/12/14,6.95
3/13/14,7.27
3/14/14,7.51
3/15/14,7.66
3/16/14,7.66
3/17/14,7.93
3/18/14,8.33
3/19/14,8.55
3/20/14,8.39
3/21/14,8.5
3/22/14,8.41
3/23/14,8.32
3/24/14,7.45
3/25/14,6.99
3/26/14,6.86
3/27/14,7.23
3/28/14,7.65
3/29/14,7.93
3/30/14,8.28
3/31/14,8.51
4/1/14,8.89
4/2/14,9.01
4/3/14,9.08
4/4/14,9.13
4/5/14,9.33
4/6/14,9.38
4/7/14,9.55
4/8/14,9.8
4/9/14,9.49
4/10/14,8.64
4/11/14,8.63
4/12/14,8.9
4/13/14,8.94
4/14/14,8.92
4/15/14,8.45
4/16/14,7.62
4/17/14,7.52
4/18/14,7.89
4/19/14,8.66
4/20/14,8.73
4/21/14,8.68
4/22/14,9.06
4/23/14,9.35
4/24/14,9.75
4/25/14,9.9
4/26/14,10.08
4/27/14,10.1
4/28/14,10.05
4/29/14,10.05
4/30/14,9.78
5/1/14,9.66
5/2/14,9.7
5/3/14,9.66
5/4/14,9.46
5/5/14,8.99
5/6/14,9.39
5/7/14,9.71
5/8/14,9.64
5/9/14,10.06
5/10/14,10.44
5/11/14,10.43
5/12/14,9.52
5/13/14,9.2
5/14/14,8.86
5/15/14,8.72
5/16/14,8.94
5/17/14,9.09
5/18/14,9.39
5/19/14,9.71
5/20/14,10.03
5/21/14,10.44
5/22/14,10.92
5/23/14,11.11
5/24/14,11.43
5/25/14,11.48
5/26/14,11.42
5/27/14,11.14
5/28/14,10.81
5/29/14,10.75
5/30/14,10.72
5/31/14,10.24
6/1/14,10.09
6/2/14,10.22
6/3/14,10.25
6/4/14,10.36
6/5/14,10.79
6/6/14,11.16
6/7/14,11.64
6/8/14,12.36
6/9/14,13.13
6/10/14,13.56
6/11/14,13.72
6/12/14,13.6
6/13/14,13.29
6/14/14,13.01
6/15/14,12.53
6/16/14,12.11
6/17/14,11.91
6/18/14,11.83
6/19/14,11.79
6/20/14,12.03
6/21/14,11.94
6/22/14,12
6/23/14,12.85
6/24/14,12.2
6/25/14,11.64
6/26/14,11.26
6/27/14,11.59
6/28/14,11.96
6/29/14,12.18
6/30/14,11.66
7/1/14,11.19
7/2/14,11.1
7/3/14,11.54
7/4/14,11.87
7/5/14,12.1
7/6/14,12.5
7/7/14,13.01
7/8/14,12.98
7/9/14,11.71
7/10/14,10.99
7/11/14,11.17
7/12/14,11.57
7/13/14,11.49
7/14/14,11.81
7/15/14,12.2
7/16/14,12.62
7/17/14,12.83
7/18/14,12.79
7/19/14,13.3
7/20/14,13.52
7/21/14,13.14
7/22/14,12.53
7/23/14,12.97
7/24/14,12.59
7/25/14,12.61
7/26/14,12.74
7/27/14,12.54
7/28/14,12.84
7/29/14,12.88
7/30/14,12.89
7/31/14,12.77
8/1/14,13.04
8/2/14,13.35
8/3/14,13.32
8/4/14,13.39
8/5/14,13.22
8/6/14,13
8/7/14,12.94
8/8/14,13.04
8/9/14,13.38
8/10/14,13.78
8/11/14,14.1
8/12/14,13.69
8/13/14,14.02
8/14/14,12.68
8/15/14,11.74
8/16/14,11.39
8/17/14,11.34
8/18/14,11.59
8/19/14,11.98
8/20/14,11.95
8/21/14,12.31
8/22/14,11.61
8/23/14,11.73
8/24/14,11.42
8/25/14,11.09
8/26/14,11.15
8/27/14,12.44
8/28/14,11.47
8/29/14,11.41
8/30/14,11.81
8/31/14,12.03
9/1/14,11.17
9/2/14,10.82
9/3/14,11.53
9/4/14,11.9
