Date ,Temp
10/15/05,9.02
10/16/05,9.04
10/17/05,8.67
10/18/05,8.24
10/19/05,8.31
10/20/05,8.64
10/21/05,9.3
10/22/05,9.34
10/23/05,9.59
10/24/05,9.75
10/25/05,9.71
10/26/05,9.76
10/27/05,9.78
10/28/05,9.69
10/29/05,9.44
10/30/05,9.21
10/31/05,9.16
11/1/05,9.05
11/2/05,9.67
11/3/05,9.49
11/4/05,9.22
11/5/05,9.69
11/6/05,9.47
11/7/05,9.34
11/8/05,9.4
11/9/05,8.79
11/10/05,8.8
11/11/05,8.61
11/12/05,8.41
11/13/05,7.94
11/14/05,7.64
11/15/05,8.45
11/16/05,8.77
11/17/05,8.22
11/18/05,7.04
11/19/05,6.35
11/20/05,5.86
11/21/05,6.01
11/22/05,6.11
11/23/05,5.57
11/24/05,5.51
11/25/05,5.04
11/26/05,5.52
11/27/05,7.03
11/28/05,6.88
11/29/05,6.56
11/30/05,7.03
12/1/05,6.79
12/2/05,6.56
12/3/05,7
12/4/05,7.78
12/5/05,7.88
12/6/05,8.08
12/7/05,7.72
12/8/05,7.22
12/9/05,7.1
12/10/05,6.74
12/11/05,6.41
12/12/05,6.37
12/13/05,6.65
12/14/05,6.65
12/15/05,6.29
12/16/05,6.33
12/17/05,6.33
12/18/05,2.78
12/19/05,5.58
12/20/05,5.74
12/21/05,5.88
12/22/05,5.74
12/23/05,5.96
12/24/05,6.14
12/25/05,6.38
12/26/05,6.21
12/27/05,5.53
12/28/05,5.31
12/29/05,5.13
12/30/05,4.69
12/31/05,4.82
1/1/06,5.56
1/2/06,5.99
1/3/06,6.02
1/4/06,5.6
1/5/06,5.75
1/6/06,5.87
1/7/06,5.92
1/8/06,5.35
1/9/06,4.65
1/10/06,4.73
1/11/06,5.09
1/12/06,4.94
1/13/06,4.56
1/14/06,4.3
1/15/06,3.83
1/16/06,3.92
1/17/06,4.61
1/18/06,5.07
1/19/06,4.95
1/20/06,5.13
1/21/06,5.18
1/22/06,5.29
1/23/06,4.33
1/24/06,3.21
1/25/06,2.73
1/26/06,2.92
1/27/06,3.56
1/28/06,4.94
1/29/06,5.6
1/30/06,5.6
1/31/06,5.47
2/1/06,5.44
2/2/06,5.48
2/3/06,5.51
2/4/06,4.94
2/5/06,4.47
2/6/06,3.89
2/7/06,3.79
2/8/06,4.47
2/9/06,4.97
2/10/06,4.81
2/11/06,4.68
2/12/06,4.46
2/13/06,4.43
2/14/06,4.57
2/15/06,4.64
2/16/06,5.35
2/17/06,5.48
2/18/06,5.18
2/19/06,5.78
2/20/06,5.66
2/21/06,6.31
2/22/06,6.29
2/23/06,6.1
2/24/06,6.06
2/25/06,5.84
2/26/06,5.62
2/27/06,5.38
2/28/06,4.64
3/1/06,4.75
3/2/06,4.91
3/3/06,5.09
3/4/06,5.49
3/5/06,5.27
3/6/06,5.97
3/7/06,5.75
3/8/06,5.6
3/9/06,6.05
3/10/06,6.16
3/11/06,6.32
3/12/06,5.87
3/13/06,5.94
3/14/06,5.49
3/15/06,5.7
3/16/06,5.62
3/17/06,5.79
3/18/06,5.67
3/19/06,5.87
3/20/06,6.2
3/21/06,6.47
3/22/06,7.21
3/23/06,7.29
3/24/06,6.91
3/25/06,7.35
3/26/06,7.42
3/27/06,7.65
3/28/06,7.76
3/29/06,7.32
3/30/06,7.35
3/31/06,7.74
4/1/06,8.06
4/2/06,8.03
4/3/06,7.58
4/4/06,7.49
4/5/06,7.55
4/6/06,7.11
4/7/06,7.05
4/8/06,7.49
4/9/06,7.49
4/10/06,7.94
4/11/06,7.74
4/12/06,7.23
4/13/06,7.48
4/14/06,7.92
4/15/06,8.16
4/16/06,8.24
4/17/06,8.39
4/18/06,8.35
4/19/06,8.38
4/20/06,8.4
4/21/06,8.52
4/22/06,8.7
4/23/06,8.89
4/24/06,8.9
4/25/06,9.02
4/26/06,9.06
4/27/06,8.78
4/28/06,8.89
4/29/06,8.77
4/30/06,7.81
5/1/06,8.27
5/2/06,8.68
5/3/06,8.82
5/4/06,8.99
5/5/06,8.71
5/6/06,8.81
5/7/06,8.63
5/8/06,8.73
5/9/06,8.62
5/10/06,8.9
5/11/06,8.85
5/12/06,9.3
5/13/06,9.31
5/14/06,9.23
5/15/06,9.15
5/16/06,9.47
5/17/06,10.05
5/18/06,10
5/19/06,9.84
5/20/06,9.66
5/21/06,9.61
5/22/06,9.88
5/23/06,9.99
5/24/06,9.44
5/25/06,9.08
5/26/06,9.44
5/27/06,9.91
5/28/06,10.09
5/29/06,9.58
5/30/06,8.66
5/31/06,8.23
6/1/06,8.36
6/2/06,8.38
6/3/06,8.76
6/4/06,8.86
6/5/06,9.09
6/6/06,9.03
6/7/06,8.76
6/8/06,8.82
6/9/06,8.99
6/10/06,9.23
6/11/06,9.36
6/12/06,9.47
6/13/06,9.84
6/14/06,10.06
6/15/06,10.27
6/16/06,10.38
6/17/06,10.31
6/18/06,10.52
6/19/06,10.74
6/20/06,10.89
6/21/06,11.22
6/22/06,11.26
6/23/06,11.23
6/24/06,11.39
6/25/06,11.56
6/26/06,11.65
6/27/06,11.68
6/28/06,11.85
6/29/06,11.69
6/30/06,11.49
7/1/06,11.02
7/2/06,10.86
7/3/06,11.06
7/4/06,10.96
7/5/06,11.1
7/6/06,11.32
7/7/06,11.23
7/8/06,11.24
7/9/06,11.45
7/10/06,11.65
7/11/06,11.99
7/12/06,12.09
7/13/06,12.03
7/14/06,12.14
7/15/06,12
7/16/06,11.5
7/17/06,11.14
7/18/06,11.32
7/19/06,11.66
7/20/06,12.12
7/21/06,12.35
7/22/06,12.45
7/23/06,12.59
7/24/06,12.65
7/25/06,12.76
7/26/06,12.75
7/27/06,12.74
7/28/06,12.67
7/29/06,12.39
7/30/06,12.53
7/31/06,12.62
8/1/06,12.19
8/2/06,11.55
8/3/06,11.28
8/4/06,10.86
8/5/06,10.65
8/6/06,10.79
8/7/06,10.97
8/8/06,10.96
8/9/06,10.96
8/10/06,10.87
8/11/06,10.65
8/12/06,10.32
8/13/06,10.45
8/14/06,10.56
8/15/06,10.73
8/16/06,10.54
8/17/06,10.98
8/18/06,11.39
8/19/06,11.29
8/20/06,11.38
8/21/06,11.21
8/22/06,11.15
8/23/06,11.09
8/24/06,11
8/25/06,11.23
8/26/06,10.95
8/27/06,10.62
8/28/06,10.41
8/29/06,10.68
8/30/06,10.04
8/31/06,9.95
9/1/06,10.02
9/2/06,10.28
9/3/06,10.51
9/4/06,10.75
9/5/06,11.11
9/6/06,11.3
9/7/06,11.27
9/8/06,11.17
9/9/06,10.44
9/10/06,10.27
9/11/06,10.18
9/12/06,10.22
9/13/06,10.22
9/14/06,10.15
9/15/06,10.4
9/16/06,10.4
9/17/06,10.24
9/18/06,10.09
9/19/06,9.93
9/20/06,10.09
9/21/06,10.24
9/22/06,10.24
9/23/06,9.77
9/24/06,9.93
9/25/06,9.77
9/26/06,9.93
9/27/06,9.77
9/28/06,9.93
9/29/06,9.93
9/30/06,10.09
10/1/06,10.24
10/2/06,10.56
10/3/06,10.56
10/4/06,10.09
10/5/06,9
10/6/06,9
10/7/06,9.16
10/8/06,9
10/9/06,8.84
10/10/06,8.84
10/11/06,8.69
10/12/06,9
10/13/06,9.31
10/14/06,9
10/15/06,8.54
10/16/06,8.39
10/17/06,7.93
10/18/06,8.08
10/19/06,8.84
10/20/06,9.16
10/21/06,9.16
10/22/06,9.31
10/23/06,9.62
10/24/06,10.71
10/25/06,9.46
10/26/06,9.46
10/27/06,9.31
10/28/06,9.46
10/29/06,9.31
10/30/06,8.39
10/31/06,8.69
11/1/06,8.39
11/2/06,6.53
11/3/06,6.38
11/4/06,6.53
11/5/06,7.16
11/6/06,7.31
11/7/06,7.47
11/8/06,8.23
11/9/06,8.39
11/10/06,6.84
11/11/06,7.16
11/12/06,7.31
11/13/06,7.77
11/14/06,7.62
11/15/06,8.39
11/16/06,8.39
11/17/06,8.54
11/18/06,8.84
11/19/06,8.84
11/20/06,8.08
11/21/06,8.08
11/22/06,7.77
11/23/06,7.47
11/24/06,8.23
11/25/06,8.54
11/26/06,8.54
11/27/06,8.39
11/28/06,7.93
11/29/06,7.47
11/30/06,7.31
12/1/06,6.69
12/2/06,7.16
12/3/06,7.31
12/4/06,7.93
12/5/06,8.08
12/6/06,8.69
12/7/06,8.69
12/8/06,8.69
12/9/06,8.23
12/10/06,7.31
12/11/06,7
12/12/06,7
12/13/06,7.16
12/14/06,7.16
12/15/06,7.16
12/16/06,7.62
12/17/06,7.93
12/18/06,6.84
12/19/06,6.38
12/20/06,5.91
12/21/06,6.53
12/22/06,6.06
12/23/06,6.22
12/24/06,6.22
12/25/06,5.91
12/26/06,5.75
12/27/06,5.75
12/28/06,5.91
12/29/06,5.91
12/30/06,6.22
12/31/06,6.69
1/1/07,7.16
1/2/07,6.38
1/3/07,5.75
1/4/07,6.53
1/5/07,6.06
1/6/07,6.38
1/7/07,6.84
1/8/07,7.16
1/9/07,7
1/10/07,7
1/11/07,7.16
1/12/07,6.69
1/13/07,6.84
1/14/07,6.53
1/15/07,6.53
1/16/07,6.53
1/17/07,7
1/18/07,6.69
1/19/07,6.84
1/20/07,7.47
1/21/07,7.47
1/22/07,6.22
1/23/07,7.16
1/24/07,5.91
1/25/07,5.59
1/26/07,5.28
1/27/07,5.59
1/28/07,5.75
1/29/07,6.06
1/30/07,6.22
1/31/07,6.38
2/1/07,6.22
2/2/07,6.22
2/3/07,6.22
2/4/07,5.91
2/5/07,5.91
2/6/07,5.91
2/7/07,6.38
2/8/07,6.53
2/9/07,6.84
2/10/07,7.16
2/11/07,6.84
2/12/07,7
2/13/07,6.69
2/14/07,7
2/15/07,6.84
2/16/07,6.53
2/17/07,6.22
2/18/07,6.06
2/19/07,6.38
2/20/07,7.31
2/21/07,7.47
2/22/07,7.62
2/23/07,7.16
2/24/07,7.16
2/25/07,7.31
2/26/07,7.16
2/27/07,7.16
2/28/07,7.31
3/1/07,7.62
3/2/07,7.77
3/3/07,7.77
3/4/07,7.16
3/5/07,7.47
3/6/07,7.62
3/7/07,7.47
3/8/07,7.47
3/9/07,7.16
3/10/07,6.84
3/11/07,6.84
3/12/07,7.16
3/13/07,7.62
3/14/07,7.77
3/15/07,8.08
3/16/07,7.93
3/17/07,7.93
3/18/07,7.93
3/19/07,5.59
3/20/07,6.06
3/21/07,6.53
3/22/07,6.22
3/23/07,6.84
3/24/07,6.84
3/25/07,7.16
3/26/07,7.16
3/27/07,7
3/28/07,7
3/29/07,7.31
3/30/07,7.16
3/31/07,7.47
4/1/07,7.77
4/2/07,7.77
4/3/07,7.93
4/4/07,7.77
4/5/07,7.47
4/6/07,8.08
4/7/07,8.54
4/8/07,8.08
4/9/07,8.54
4/10/07,8.84
4/11/07,9
4/12/07,9.16
4/13/07,9.16
4/14/07,9.31
4/15/07,9.31
4/16/07,9
4/17/07,8.84
4/18/07,9
4/19/07,8.84
4/20/07,9.16
4/21/07,9.46
4/22/07,9.31
4/23/07,9.77
4/24/07,9.93
4/25/07,9.77
4/26/07,9.46
4/27/07,9.31
4/28/07,9.62
4/29/07,10.24
4/30/07,9.77
5/1/07,9.62
5/2/07,9.16
5/3/07,9.31
5/4/07,9.16
5/5/07,9.46
5/6/07,9.31
5/7/07,9.93
5/8/07,9.93
5/9/07,10.4
5/10/07,10.4
5/11/07,10.56
5/12/07,10.4
5/13/07,10.71
5/14/07,10.56
5/15/07,9.77
5/16/07,8.84
5/17/07,9.46
5/18/07,9.31
5/19/07,9.62
5/20/07,10.4
5/21/07,10.87
5/22/07,11.17
5/23/07,11.02
5/24/07,11.48
5/25/07,11.63
5/26/07,11.63
5/27/07,10.56
5/28/07,10.4
5/29/07,9.62
5/30/07,9.46
5/31/07,9.77
6/1/07,9.77
6/2/07,10.09
6/3/07,10.24
6/4/07,10.4
6/5/07,10.4
6/7/07,10.4
6/8/07,10.4
6/9/07,10.4
6/10/07,10.83
6/11/07,10.48
6/12/07,10.32
6/13/07,10.42
6/14/07,10.6
6/15/07,10.6
6/16/07,10.7
6/17/07,10.53
6/18/07,10.69
6/19/07,10.95
6/20/07,11.17
6/21/07,11.24
6/22/07,11.22
6/23/07,11.15
6/24/07,10.74
6/25/07,10.62
6/26/07,10.74
6/27/07,10.13
6/28/07,10.2
6/29/07,10.23
6/30/07,10.51
7/1/07,10.43
7/2/07,10.6
7/3/07,10.64
7/4/07,10.38
7/5/07,9.64
7/6/07,9.84
7/7/07,10.14
7/8/07,10.38
7/9/07,10.44
7/10/07,10.38
7/11/07,9.64
7/12/07,9.68
7/13/07,9.91
7/14/07,10.32
7/15/07,10.55
7/16/07,10.73
7/17/07,10.97
7/18/07,11.04
7/19/07,11.04
7/20/07,11.14
7/21/07,11.21
7/22/07,11.08
7/23/07,10.92
7/24/07,10.42
7/25/07,10.49
7/26/07,10.64
7/27/07,10.94
7/28/07,11.17
7/29/07,11.25
7/30/07,10.8
7/31/07,9.94
8/1/07,9.96
8/2/07,10.36
8/3/07,10.34
8/4/07,10.41
8/5/07,10.33
8/6/07,10.62
8/7/07,11.03
8/8/07,11.09
8/9/07,10.87
8/10/07,10.61
8/11/07,10.68
8/12/07,10.89
8/13/07,11.25
8/14/07,11.23
8/15/07,11.49
8/16/07,11.48
8/17/07,11.62
8/18/07,11.28
8/19/07,11.16
8/20/07,11.03
8/21/07,10.86
8/22/07,10.99
8/23/07,11.13
8/24/07,11.12
8/25/07,11.39
8/26/07,11.66
8/27/07,11.62
8/28/07,11.68
8/29/07,11.3
8/30/07,11.23
8/31/07,10.67
9/1/07,10.39
9/2/07,10.33
9/3/07,10.32
9/4/07,10.22
9/5/07,9.07
9/6/07,9.05
9/7/07,9.45
9/8/07,9.92
9/9/07,10.17
9/10/07,9.98
9/11/07,10.11
9/12/07,9.59
9/13/07,10.01
9/14/07,10.09
9/15/07,10.53
9/16/07,10.74
9/17/07,11.05
9/18/07,11.19
9/19/07,9.38
9/20/07,8.97
9/21/07,9.06
9/22/07,9.27
9/23/07,9.43
9/24/07,9.34
9/25/07,9.31
9/26/07,9.14
9/27/07,9.47
9/28/07,9.14
9/29/07,9.09
9/30/07,9.13
10/1/07,9.31
10/2/07,9.38
10/3/07,9.6
10/4/07,9.73
10/5/07,9.83
10/6/07,9.76
10/7/07,9.15
10/8/07,8.85
10/9/07,8.82
10/10/07,8.72
10/11/07,8.66
10/12/07,8.9
10/13/07,8.93
10/14/07,8.35
10/15/07,8.03
10/16/07,8.32
10/17/07,8.33
10/18/07,8.29
10/19/07,7.65
10/20/07,6.92
10/21/07,6.98
10/22/07,7.21
10/23/07,7.86
10/24/07,7.6
10/25/07,7.66
10/26/07,7.74
10/27/07,9.08
10/28/07,8.43
10/29/07,7.99
10/30/07,8.01
10/31/07,8.23
11/1/07,7.52
11/2/07,7.42
11/3/07,7.83
11/4/07,8.02
11/5/07,7.6
11/6/07,7.39
11/7/07,7
11/8/07,7.29
11/9/07,7.45
11/10/07,6.72
11/11/07,7.19
11/12/07,6.74
11/13/07,6.12
11/14/07,6.29
11/15/07,5.78
11/16/07,5.44
11/17/07,5.56
11/18/07,5.61
11/19/07,6.02
11/20/07,5.78
11/21/07,6.1
11/22/07,7.19
11/23/07,7.76
11/24/07,8.2
11/25/07,8.18
11/26/07,7.5
11/27/07,6.53
11/28/07,6.48
11/29/07,6.1
11/30/07,6.39
12/1/07,6.7
12/2/07,7.21
12/3/07,7.13
12/4/07,6.55
12/5/07,6.55
12/6/07,6.66
12/7/07,6.95
12/8/07,6.92
12/9/07,6.49
12/10/07,6.52
12/11/07,6.37
12/12/07,6.38
12/13/07,6.33
12/14/07,5.63
12/15/07,5.2
12/16/07,5.16
12/17/07,4.9
12/18/07,4.5
12/19/07,4.91
12/20/07,5.24
12/21/07,5.32
12/22/07,5.28
12/23/07,5.37
12/24/07,5.99
12/25/07,5.06
12/26/07,4.75
12/27/07,4.8
12/28/07,4.92
12/29/07,4.95
12/30/07,4.85
12/31/07,4.94
1/1/08,4.37
1/2/08,3.92
1/3/08,3.86
1/4/08,4.5
1/5/08,5.1
1/6/08,5.36
1/7/08,5.9
1/8/08,5.87
1/9/08,6.08
1/10/08,5.95
1/11/08,6.27
1/12/08,6.5
1/13/08,7.05
1/14/08,6.95
1/15/08,7
1/16/08,6.96
1/17/08,6.91
1/18/08,7.3
1/19/08,7.27
1/20/08,7.24
1/21/08,6.94
1/22/08,6.99
1/23/08,6.22
1/24/08,6.15
1/25/08,6.44
1/26/08,6.32
1/27/08,6.58
1/28/08,6.95
1/29/08,6.51
1/30/08,6.42
1/31/08,6.72
2/1/08,6.6
2/2/08,6.46
2/3/08,5.91
2/4/08,6.2
2/5/08,6.81
2/6/08,6.84
2/7/08,6.56
2/8/08,6.09
2/9/08,5.99
2/10/08,5.95
2/11/08,5.82
2/12/08,5.66
2/13/08,5.65
2/14/08,6
2/15/08,5.64
2/16/08,5
2/17/08,4.41
2/18/08,5.03
2/19/08,5.67
2/20/08,5.61
2/21/08,6.29
2/22/08,6.26
2/23/08,6.54
2/24/08,7.12
2/25/08,6.9
2/26/08,6.87
2/27/08,6.7
2/28/08,7.05
2/29/08,7.11
3/1/08,7.1
3/2/08,7.4
3/3/08,7.41
3/4/08,6.3
3/5/08,5.58
3/6/08,5.19
3/7/08,5.85
3/8/08,6.29
3/9/08,6.47
3/10/08,6.51
3/11/08,6.39
3/12/08,6.73
3/13/08,7.02
3/14/08,7.03
3/15/08,7.47
3/16/08,7.38
3/17/08,7.25
3/18/08,6.93
3/19/08,6.15
3/20/08,6.09
3/21/08,5.91
3/22/08,5.8
3/23/08,5.98
3/24/08,5.87
3/25/08,5.71
3/26/08,5.58
3/27/08,6.03
3/28/08,6.4
3/29/08,6.6
3/30/08,6.92
3/31/08,7.44
4/1/08,7.49
4/2/08,7.26
4/3/08,6.83
4/4/08,7.01
4/5/08,6.89
4/6/08,6.93
4/7/08,7.26
4/8/08,6.88
4/9/08,7.42
4/10/08,7.78
4/11/08,7.91
4/12/08,7.88
4/13/08,7.38
4/14/08,7.63
4/15/08,7.58
4/16/08,7.3
4/17/08,7.24
4/18/08,7.59
4/19/08,7.51
4/20/08,8.27
4/21/08,7.82
4/22/08,7.63
4/23/08,8.13
4/24/08,8.02
4/25/08,8.25
4/26/08,7.81
4/27/08,8.21
4/28/08,8.34
4/29/08,8.03
4/30/08,8.11
5/1/08,8.17
5/2/08,8.34
5/3/08,8.51
5/4/08,8.68
5/5/08,8.36
5/6/08,8.65
5/7/08,8.64
5/8/08,8.79
5/9/08,8.93
5/10/08,9.03
5/11/08,8.88
5/12/08,8.66
5/13/08,8.83
5/14/08,9
5/15/08,9.23
5/16/08,9.21
5/17/08,9.22
5/18/08,9.26
5/19/08,9.2
5/20/08,8.92
5/21/08,9.03
5/22/08,8.9
5/23/08,9.1
5/24/08,9.13
5/25/08,9.43
5/26/08,9.65
5/27/08,9.94
5/28/08,10.1
5/29/08,10.19
5/30/08,10.05
5/31/08,9.79
6/1/08,10.06
6/2/08,10.35
6/3/08,10.19
6/4/08,9.94
6/5/08,10.06
6/6/08,9.78
6/7/08,9.73
6/8/08,9.73
6/9/08,9.7
6/10/08,10.03
6/11/08,10.05
6/12/08,9.76
6/13/08,9.39
6/14/08,8.73
6/15/08,8.85
6/16/08,9.03
6/17/08,9.65
6/18/08,9.75
6/19/08,9.98
6/20/08,10.21
6/21/08,10.36
6/22/08,10.44
6/23/08,10.87
6/24/08,10.93
6/25/08,11.12
6/26/08,11.27
6/27/08,11.29
6/28/08,11.07
6/29/08,11.09
6/30/08,11.13
7/1/08,11.11
7/2/08,11.15
7/3/08,11.31
7/4/08,11.35
7/5/08,11.16
7/6/08,11.15
7/7/08,11.3
7/8/08,10.65
7/9/08,10.45
7/10/08,10.87
7/11/08,11.12
7/12/08,11.27
7/13/08,11.42
7/14/08,11.36
7/15/08,10.43
7/16/08,10.69
7/17/08,10.81
7/18/08,11.21
7/19/08,10.67
7/20/08,10.82
7/21/08,10.88
7/22/08,10.14
7/23/08,9.69
7/24/08,10.28
7/25/08,10.62
7/26/08,10.83
7/27/08,11.08
7/28/08,11.23
7/29/08,11.23
7/30/08,11.44
7/31/08,11.55
8/1/08,11.48
8/2/08,11.56
8/3/08,11.61
8/4/08,11.55
8/5/08,11.76
8/6/08,11.52
8/7/08,11.47
8/8/08,11.37
8/9/08,10.79
8/10/08,10.84
8/11/08,11.03
8/12/08,11.18
8/13/08,11.43
8/14/08,11.67
8/15/08,11.69
8/16/08,11.45
8/17/08,10.69
8/18/08,10.62
8/19/08,10.78
8/20/08,10.97
8/21/08,11.13
8/22/08,11.1
8/23/08,11.3
8/24/08,10.88
8/25/08,10.29
8/26/08,10.39
8/27/08,10.53
8/28/08,10.54
8/29/08,10.72
8/30/08,10.76
8/31/08,10.54
9/1/08,10.51
9/2/08,10.68
9/3/08,10.87
9/4/08,11.36
9/5/08,11.21
9/6/08,11.41
9/7/08,11.42
9/8/08,11.35
9/9/08,10.73
9/10/08,10.86
9/11/08,10.97
9/12/08,11.06
9/13/08,10.59
9/14/08,9.73
9/15/08,9.07
9/16/08,8.97
9/17/08,8.53
9/18/08,8.75
9/19/08,8.89
9/20/08,8.59
9/21/08,8.66
9/22/08,8.38
9/23/08,8.5
9/24/08,8.38
9/25/08,8.51
9/26/08,8.65
9/27/08,8.48
9/28/08,8.38
9/29/08,8.19
9/30/08,8.44
10/1/08,8.94
10/2/08,9.26
10/3/08,9.71
10/4/08,8.46
10/5/08,7.75
10/6/08,8.31
10/7/08,8.77
10/8/08,9.14
10/9/08,9.2
10/10/08,9.44
10/11/08,9.29
10/12/08,9.34
10/13/08,9.4
10/14/08,9.58
10/15/08,9.73
10/16/08,9.37
10/17/08,9.09
10/18/08,8.12
10/19/08,8.39
10/20/08,8.5
10/21/08,8.67
10/22/08,9.03
10/23/08,9.16
10/24/08,8.63
10/25/08,8.42
10/26/08,8.44
10/27/08,8.33
10/28/08,9.32
10/29/08,10.31
10/30/08,9.12
10/31/08,9.08
11/1/08,9.49
11/2/08,9.39
11/3/08,9.18
11/4/08,9.28
11/5/08,9.5
11/6/08,9.13
11/7/08,9.15
11/8/08,8.88
11/9/08,8.75
11/10/08,8.35
11/11/08,8.14
11/12/08,8.46
11/13/08,8.64
11/14/08,8.45
11/15/08,8.07
11/16/08,7.98
11/17/08,8.04
11/18/08,6.78
11/19/08,6.76
11/20/08,7.01
11/21/08,7.57
11/22/08,6.28
11/23/08,5.77
11/24/08,5.63
11/25/08,6.07
11/26/08,5.51
11/27/08,5.25
11/28/08,5.15
11/29/08,4.99
11/30/08,6.15
12/1/08,6.83
12/2/08,7.12
12/3/08,7.02
12/4/08,6.49
12/5/08,6.61
12/6/08,7.32
12/7/08,6.79
12/8/08,6.58
12/9/08,6.32
12/10/08,6.54
12/11/08,6.74
12/12/08,7.3
12/13/08,7.2
12/14/08,7.06
12/15/08,7.22
12/16/08,7.3
12/17/08,7.32
12/18/08,7.2
12/19/08,7.11
12/20/08,6.59
12/21/08,6.79
12/22/08,6.94
12/23/08,6.92
12/24/08,6.63
12/25/08,6.4
12/26/08,5.25
12/27/08,5.07
12/28/08,5.01
12/29/08,4.55
12/30/08,4.28
12/31/08,4.51
1/1/09,5.32
1/2/09,5.01
1/3/09,4.38
1/4/09,3.94
1/5/09,4.56
1/6/09,4.18
1/7/09,4.52
1/8/09,4.46
1/9/09,3.61
1/10/09,4.1
1/11/09,4.44
1/12/09,4.49
1/13/09,4.92
1/14/09,4.92
1/15/09,5.19
1/16/09,5.14
1/17/09,4.98
1/18/09,5.38
1/19/09,5.54
1/20/09,4.97
1/21/09,6.79
1/22/09,6.83
1/23/09,6.46
1/24/09,6.45
1/25/09,6.55
1/26/09,6.31
1/27/09,6.5
1/28/09,6.62
1/29/09,6.5
1/30/09,6.08
1/31/09,5.5
2/1/09,4.95
2/2/09,4.59
2/3/09,4.87
2/4/09,6.05
2/5/09,6.17
2/6/09,6.07
2/7/09,6.11
2/8/09,6.47
2/9/09,6.45
2/10/09,6.42
2/11/09,6.44
2/12/09,5.83
2/13/09,5.39
2/14/09,5.29
2/15/09,5.11
2/16/09,5.14
2/17/09,5.48
2/18/09,4.58
2/19/09,4.57
2/20/09,4.81
2/21/09,5.54
2/22/09,5.48
2/23/09,5.6
2/24/09,5.49
2/25/09,5.32
2/26/09,5.54
2/27/09,5.9
2/28/09,6.01
3/1/09,6.16
3/2/09,6.72
3/3/09,6.61
3/4/09,6.15
3/5/09,5.98
3/6/09,6.39
3/7/09,6.63
3/8/09,6.66
3/9/09,6.28
3/10/09,6.24
3/11/09,6.46
3/12/09,6.19
3/13/09,6.6
3/14/09,6.82
3/15/09,6.83
3/16/09,6.99
3/17/09,6.94
3/18/09,6.87
3/19/09,6.3
3/20/09,5.71
3/21/09,5.54
3/22/09,5.85
3/23/09,6.35
3/24/09,6.13
3/25/09,5.89
3/26/09,6.57
3/27/09,6.73
3/28/09,7.21
3/29/09,6.8
3/30/09,6.96
3/31/09,7.32
4/1/09,7.86
4/2/09,7.86
4/3/09,8.25
4/4/09,8.29
4/5/09,8.43
4/6/09,8.51
4/7/09,8.56
4/8/09,8.73
4/9/09,8.73
4/10/09,8.51
4/11/09,8.41
4/12/09,8.49
4/13/09,8.32
4/14/09,8.37
4/15/09,8.75
4/16/09,8.54
4/17/09,7.8
4/18/09,7.83
4/19/09,7.94
4/20/09,8.4
4/21/09,8.58
4/22/09,8.54
4/23/09,7.99
4/24/09,7.68
4/25/09,8.63
4/26/09,8.33
4/27/09,8.53
